"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0010667"	"negative regulation of cardiac muscle cell apoptotic process "	"10/2686"	"18/17829"	0.372300819061802	0.100959111559818	0.00170736652862785	1	3.68763961280715	"JAK2_HUMAN;CFLAR_HUMAN;GATA4_HUMAN;MK_HUMAN;PAX8_HUMAN;HEY2_HUMAN;SIR4_HUMAN;NKX25_HUMAN;NRG1_HUMAN;HSF1_HUMAN"
"Cluster_1"	"GO"	"0048856"	"anatomical structure development "	"16/2686"	"48/17829"	0.595681310498883	0.269224297492849	0.00742196514506356	1	2.21258376768429	"PAX2_HUMAN;EGFL7_HUMAN;CFC1_HUMAN;NR2C2_HUMAN;EYA2_HUMAN;EYA1_HUMAN;PAX7_HUMAN;PAX8_HUMAN;NR2E3_HUMAN;NR2F6_HUMAN;ZEB2_HUMAN;WIF1_HUMAN;AP2C_HUMAN;ATX1L_HUMAN;HXC11_HUMAN;AP2E_HUMAN"
"Cluster_1"	"GO"	"0004866"	"endopeptidase inhibitor activity "	"13/2686"	"36/17829"	0.483991064780342	0.201918223119637	0.00850923953603443	1	2.39696574832465	"ISK2_HUMAN;ITIH3_HUMAN;PROL1_HUMAN;UCHL5_HUMAN;SPP24_HUMAN;RECK_HUMAN;TFPI1_HUMAN;A2AP_HUMAN;A2ML1_HUMAN;FETUB_HUMAN;APOA_HUMAN;CO3_HUMAN;CO4B_HUMAN"
"Cluster_1"	"GO"	"0051315"	"attachment of mitotic spindle microtubules to kinetochore "	"6/2686"	"10/17829"	0.223380491437081	0.0560883953110102	0.0111883508332108	1	3.98265078183172	"RMD1_HUMAN;SEH1_HUMAN;NDC80_HUMAN;KIF2C_HUMAN;CDT1_HUMAN;CENPE_HUMAN"
"Cluster_1"	"GO"	"0045454"	"cell redox homeostasis "	"12/2686"	"33/17829"	0.446760982874162	0.185091704526334	0.0114417887534684	1	2.41372774656468	"NOS1_HUMAN;SELS_HUMAN;DDIT3_HUMAN;ERP44_HUMAN;GSHR_HUMAN;ERO1A_HUMAN;PRDX3_HUMAN;PRDX2_HUMAN;PRDX1_HUMAN;TRXR3_HUMAN;TRXR1_HUMAN;HVCN1_HUMAN"
"Cluster_1"	"GO"	"0043565"	"sequence-specific DNA binding "	"51/2686"	"232/17829"	1.89873417721519	1.30125077121544	0.011805270210212	1	1.45916084679179	"HIC1_HUMAN;CXXC5_HUMAN;BMAL1_HUMAN;NR2C2_HUMAN;FOXI1_HUMAN;ATF4_HUMAN;CLOCK_HUMAN;CSRN2_HUMAN;CSRN3_HUMAN;CTCF_HUMAN;BPTF_HUMAN;E2F1_HUMAN;FOXD2_HUMAN;FOXO1_HUMAN;CENPB_HUMAN;FOXL1_HUMAN;GATA1_HUMAN;GATA4_HUMAN;CACO1_HUMAN;PPARA_HUMAN;HEY2_HUMAN;JMJD4_HUMAN;EGR2_HUMAN;MBB1A_HUMAN;P66B_HUMAN;NKX25_HUMAN;RFX5_HUMAN;PO6F1_HUMAN;TFAM_HUMAN;SCX_HUMAN;RERE_HUMAN;NR2E3_HUMAN;TSN_HUMAN;ZN281_HUMAN;PO2F2_HUMAN;TSNAX_HUMAN;ZGPAT_HUMAN;NR2F6_HUMAN;ZEB2_HUMAN;ZN148_HUMAN;ZBT49_HUMAN;ESX1_HUMAN;HSF1_HUMAN;IRX2_HUMAN;GOGB1_HUMAN;HLF_HUMAN;CUX2_HUMAN;CMTA1_HUMAN;DMBX1_HUMAN;FOXC2_HUMAN;CSRN1_HUMAN"
"Cluster_1"	"GO"	"0034605"	"cellular response to heat "	"14/2686"	"42/17829"	0.521221146686523	0.235571260306243	0.0138026882044613	1	2.21258376768429	"SLU7_HUMAN;HMOX1_HUMAN;DAXX_HUMAN;LYN_HUMAN;CXL10_HUMAN;HIKES_HUMAN;SCAR5_HUMAN;S52A3_HUMAN;TPR_HUMAN;PGH2_HUMAN;IL1A_HUMAN;HSF1_HUMAN;CLPB_HUMAN;ATX3_HUMAN"
"Cluster_1"	"GO"	"0031167"	"rRNA methylation "	"6/2686"	"11/17829"	0.223380491437081	0.0616972348421112	0.0154494491178903	1	3.62059161984702	"SPB1_HUMAN;METL5_HUMAN;NSUN4_HUMAN;TFB2M_HUMAN;TR112_HUMAN;DIM1_HUMAN"
"Cluster_1"	"GO"	"0031225"	"anchored component of membrane "	"24/2686"	"92/17829"	0.893521965748325	0.516013236861293	0.0168403359029933	1	1.73158729644857	"SEM7A_HUMAN;LSAMP_HUMAN;DAF_HUMAN;MMP17_HUMAN;CFC1_HUMAN;DPEP2_HUMAN;DNJC5_HUMAN;BST2_HUMAN;LYPD8_HUMAN;PRS41_HUMAN;LY66C_HUMAN;NCAM1_HUMAN;OPCM_HUMAN;PRS55_HUMAN;ULBP5_HUMAN;TECTA_HUMAN;RECK_HUMAN;PSCA_HUMAN;TFPI1_HUMAN;ACES_HUMAN;NEGR1_HUMAN;GFRA4_HUMAN;CBPM_HUMAN;CD52_HUMAN"
"Cluster_1"	"GO"	"0055037"	"recycling endosome "	"29/2686"	"119/17829"	1.07967237527923	0.667451904201021	0.0183368839228687	1	1.61760325872717	"TRFL_HUMAN;RASF9_HUMAN;RABX5_HUMAN;LMTK2_HUMAN;ABCG1_HUMAN;ANK2_HUMAN;ITSN1_HUMAN;CD22_HUMAN;ENTR1_HUMAN;CLCN4_HUMAN;ATG9A_HUMAN;CLN3_HUMAN;NISCH_HUMAN;SL9A9_HUMAN;RFIP5_HUMAN;SORL_HUMAN;TBC14_HUMAN;S3TC2_HUMAN;RAB10_HUMAN;VP33B_HUMAN;TBG1_HUMAN;RFIP1_HUMAN;TBC17_HUMAN;VPS16_HUMAN;REP15_HUMAN;AT11C_HUMAN;ARH_HUMAN;AVL9_HUMAN;BIG2_HUMAN"
"Cluster_1"	"GO"	"2000427"	"positive regulation of apoptotic cell clearance "	"4/2686"	"5/17829"	0.148920327624721	0.0280441976555051	0.0198351769353817	1	5.31020104244229	"CLM1_HUMAN;CCL2_HUMAN;CO3_HUMAN;CO4B_HUMAN"
"Cluster_1"	"GO"	"0051928"	"positive regulation of calcium ion transport "	"10/2686"	"26/17829"	0.372300819061802	0.145829827808626	0.019854311080456	1	2.55298127040495	"ANK2_HUMAN;CCL5_HUMAN;CAC1D_HUMAN;LIRA5_HUMAN;STIM2_HUMAN;WFS1_HUMAN;AT2B1_HUMAN;HOME1_HUMAN;CRCM1_HUMAN;EFC4B_HUMAN"
"Cluster_1"	"GO"	"0071385"	"cellular response to glucocorticoid stimulus "	"8/2686"	"20/17829"	0.297840655249442	0.11217679062202	0.0209016396296194	1	2.65510052122115	"FLT3_HUMAN;HMCS2_HUMAN;REST_HUMAN;STC1_HUMAN;SSR3_HUMAN;MYOD1_HUMAN;GCR_HUMAN;EDN1_HUMAN"
"Cluster_1"	"GO"	"0008593"	"regulation of Notch signaling pathway "	"7/2686"	"16/17829"	0.260610573343261	0.0897414324976162	0.0213375614382542	1	2.90401619508563	"POSTN_HUMAN;TSEAR_HUMAN;MFNG_HUMAN;SYJ2B_HUMAN;MCP_HUMAN;GLT11_HUMAN;DTX1_HUMAN"
"Cluster_1"	"GO"	"0006887"	"exocytosis "	"23/2686"	"89/17829"	0.856291883842144	0.49918671826799	0.0219897782403906	1	1.71537393224962	"RAB3I_HUMAN;SYTL1_HUMAN;SYTL5_HUMAN;TRI72_HUMAN;STX17_HUMAN;ITSN1_HUMAN;PAK1_HUMAN;CPLN2_HUMAN;CCL5_HUMAN;EX3L4_HUMAN;EXC6B_HUMAN;EXOC8_HUMAN;DNJC5_HUMAN;EX3L2_HUMAN;SCAM5_HUMAN;SRCN1_HUMAN;STX3_HUMAN;SCAM1_HUMAN;S17A9_HUMAN;WASC3_HUMAN;R3GEF_HUMAN;LIN7A_HUMAN;BIG2_HUMAN"
"Cluster_1"	"GO"	"0005044"	"scavenger receptor activity "	"13/2686"	"42/17829"	0.483991064780342	0.235571260306243	0.0242895411729866	1	2.05454206999255	"SCRB1_HUMAN;TMPS2_HUMAN;TMPS3_HUMAN;TMPSD_HUMAN;MARCO_HUMAN;LOXL2_HUMAN;ENTK_HUMAN;SCAR5_HUMAN;SREC_HUMAN;SREC2_HUMAN;SCRB2_HUMAN;TMPS5_HUMAN;CD5_HUMAN"
