"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0032870"	"cellular response to hormone stimulus "	"6/235"	"26/17829"	2.5531914893617	0.145829827808626	2.69223178557738e-06	0.00595252447791158	17.5080196399345	"ROBO2_HUMAN;FOS_HUMAN;FOSB_HUMAN;NCOA1_HUMAN;RAMP3_HUMAN;GLHA_HUMAN"
"Cluster_1"	"GO"	"0051480"	"regulation of cytosolic calcium ion concentration "	"5/235"	"37/17829"	2.12765957446809	0.207527062650738	0.000182855026732513	0.404292464105587	10.252443933295	"GPER1_HUMAN;CALB1_HUMAN;OX2R_HUMAN;OX1R_HUMAN;SEGN_HUMAN"
"Cluster_1"	"GO"	"0061743"	"motor learning "	"3/235"	"8/17829"	1.27659574468085	0.0448707162488081	0.000308700421188278	0.682536631247283	28.4505319148936	"C1QRF_HUMAN;GIT1_HUMAN;HME1_HUMAN"
"Cluster_1"	"GO"	"0030198"	"extracellular matrix organization "	"8/235"	"148/17829"	3.40425531914894	0.83010825060295	0.000864900833150851	1	4.100977573318	"COJA1_HUMAN;FOXF1_HUMAN;MMP14_HUMAN;FOXF2_HUMAN;CO2A1_HUMAN;CO3A1_HUMAN;CO4A6_HUMAN;ATS15_HUMAN"
"Cluster_1"	"GO"	"0009410"	"response to xenobiotic stimulus "	"10/235"	"226/17829"	4.25531914893617	1.26759773402883	0.000897167671537197	1	3.35699491621164	"SEM3C_HUMAN;TRPA1_HUMAN;FOS_HUMAN;FOSB_HUMAN;HDAC2_HUMAN;MRP1_HUMAN;UTER_HUMAN;NAC1_HUMAN;CPSM_HUMAN;DHI2_HUMAN"
"Cluster_1"	"GO"	"0016499"	"orexin receptor activity "	"2/235"	"2/17829"	0.851063829787234	0.011217679062202	0.000945939877663719	1	75.868085106383	"OX2R_HUMAN;OX1R_HUMAN"
"Cluster_1"	"GO"	"0042594"	"response to starvation "	"4/235"	"33/17829"	1.70212765957447	0.185091704526334	0.00120137484122402	1	9.19613152804642	"OREX_HUMAN;ULK2_HUMAN;TTP_HUMAN;CPSM_HUMAN"
"Cluster_1"	"GO"	"0007200"	"phospholipase C-activating G protein-coupled receptor signaling pathway "	"5/235"	"61/17829"	2.12765957446809	0.342139211397162	0.00150141574729603	1	6.21869550052319	"OX2R_HUMAN;GPR32_HUMAN;OREX_HUMAN;GASR_HUMAN;FPR2_HUMAN"
"Cluster_1"	"GO"	"0045851"	"pH reduction "	"2/235"	"3/17829"	0.851063829787234	0.016826518593303	0.0015633687797124	1	50.5787234042553	"VATB1_HUMAN;GASR_HUMAN"
"Cluster_1"	"GO"	"0042093"	"T-helper cell differentiation "	"2/235"	"3/17829"	0.851063829787234	0.016826518593303	0.0015633687797124	1	50.5787234042553	"RORG_HUMAN;IL12B_HUMAN"
