"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0070062"	"extracellular exosome "	"67/178"	"1936/17829"	37.6404494382022	10.8587133322116	4.35908842688371e-21	1.04051440749714e-17	3.46638209211626	"PECA1_HUMAN;PCKGC_HUMAN;RAB5C_HUMAN;TAGL2_HUMAN;TPP1_HUMAN;TLN1_HUMAN;SDC4_HUMAN;RNAS1_HUMAN;LGMN_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;1433G_HUMAN;ITB5_HUMAN;H2B1L_HUMAN;HG2A_HUMAN;DAF_HUMAN;HYOU1_HUMAN;ITM2B_HUMAN;ENPL_HUMAN;LAMP1_HUMAN;H2A2C_HUMAN;ITA3_HUMAN;CTNB1_HUMAN;GANAB_HUMAN;DRB1_HUMAN;CALR_HUMAN;DAG1_HUMAN;MGT5A_HUMAN;LEG1_HUMAN;PDIA6_HUMAN;ITB8_HUMAN;GNAI2_HUMAN;RUSC2_HUMAN;S10AB_HUMAN;SPTN1_HUMAN;SNX3_HUMAN;PODXL_HUMAN;SIA4A_HUMAN;SPTB2_HUMAN;PLEC_HUMAN;PROF1_HUMAN;PROF2_HUMAN;PPGB_HUMAN;TIMP1_HUMAN;PDIA1_HUMAN;AEBP1_HUMAN;ANXA1_HUMAN;DEST_HUMAN;A1BG_HUMAN;ACTN4_HUMAN;HSP7C_HUMAN;IBP2_HUMAN;MYO1C_HUMAN;MYO1D_HUMAN;MYH11_HUMAN;ECM1_HUMAN;AMD_HUMAN;CO3_HUMAN;CLH1_HUMAN;CLIC1_HUMAN;GFPT1_HUMAN;GELS_HUMAN;ASAH1_HUMAN;CATB_HUMAN;ANXA6_HUMAN;CD81_HUMAN;EF1G_HUMAN"
"Cluster_1"	"GO"	"0005925"	"focal adhesion "	"32/178"	"392/17829"	17.9775280898876	2.1986650961916	1.05863851584772e-19	2.5269701373285e-16	8.17656500802568	"PARVA_HUMAN;TLN1_HUMAN;SDC4_HUMAN;PTN12_HUMAN;ITB1_HUMAN;1433G_HUMAN;ITB5_HUMAN;HYOU1_HUMAN;ENPL_HUMAN;ITA3_HUMAN;ITA5_HUMAN;CTNB1_HUMAN;CALR_HUMAN;DAG1_HUMAN;EFNB2_HUMAN;ITB8_HUMAN;PGFRB_HUMAN;TENS3_HUMAN;PLEC_HUMAN;PROF1_HUMAN;TENS1_HUMAN;PDIA1_HUMAN;ANXA1_HUMAN;ACTN4_HUMAN;HSP7C_HUMAN;CD151_HUMAN;CLH1_HUMAN;GELS_HUMAN;ARHG2_HUMAN;ANXA6_HUMAN;CD81_HUMAN;CTNA1_HUMAN"
"Cluster_1"	"GO"	"0042470"	"melanosome "	"14/178"	"97/17829"	7.86516853932584	0.544057434516798	3.33764239057779e-12	7.96695238630919e-09	14.4565041121279	"RAB5C_HUMAN;TPP1_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;ENPL_HUMAN;LAMP1_HUMAN;GANAB_HUMAN;PDIA6_HUMAN;PDIA1_HUMAN;HSP7C_HUMAN;MYH11_HUMAN;CLH1_HUMAN;CATB_HUMAN;ANXA6_HUMAN"
"Cluster_1"	"GO"	"0005178"	"integrin binding "	"15/178"	"142/17829"	8.42696629213483	0.796455213416344	3.23142695765601e-11	7.71341614792489e-08	10.5805902832727	"TLN1_HUMAN;ITB1_HUMAN;ITB5_HUMAN;IGF2_HUMAN;ITA3_HUMAN;ITA5_HUMAN;FGF1_HUMAN;CALR_HUMAN;ITB8_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;PDIA1_HUMAN;ACTN4_HUMAN;CD151_HUMAN;CD81_HUMAN"
"Cluster_1"	"GO"	"0045296"	"cadherin binding "	"18/178"	"289/17829"	10.1123595505618	1.62095462448819	1.07984675184238e-09	2.57759419664776e-06	6.2385210528362	"TAGL2_HUMAN;PARVA_HUMAN;TLN1_HUMAN;ITB1_HUMAN;CTNB1_HUMAN;NOTC3_HUMAN;RTN4_HUMAN;SPTN1_HUMAN;SPTB2_HUMAN;VGFR2_HUMAN;PLEC_HUMAN;PROF1_HUMAN;ZO1_HUMAN;HSP7C_HUMAN;IF4G2_HUMAN;CLIC1_HUMAN;EF1G_HUMAN;CTNA1_HUMAN"
"Cluster_1"	"GO"	"0009986"	"cell surface "	"24/178"	"565/17829"	13.4831460674157	3.16899433507207	2.55585267716295e-09	6.10082034038797e-06	4.25470816346823	"TLN1_HUMAN;SDC4_HUMAN;ITB1_HUMAN;ITB5_HUMAN;HG2A_HUMAN;DAF_HUMAN;ITA3_HUMAN;ITA5_HUMAN;DRB1_HUMAN;CALR_HUMAN;ITB8_HUMAN;NOTC3_HUMAN;PGFRB_HUMAN;SDC2_HUMAN;SORT_HUMAN;SPRC_HUMAN;SULF1_HUMAN;TENS1_HUMAN;SULF2_HUMAN;ANXA1_HUMAN;BMP2_HUMAN;CD151_HUMAN;AMD_HUMAN;CO3_HUMAN"
"Cluster_1"	"GO"	"0005576"	"extracellular region "	"43/178"	"1702/17829"	24.1573033707865	9.54624488193393	6.03034213053294e-09	1.43944266655821e-05	2.53055559223122	"OXLA_HUMAN;TAGL2_HUMAN;TICN2_HUMAN;TLN1_HUMAN;LGMN_HUMAN;HMN6_HUMAN;HEG1_HUMAN;DAF_HUMAN;HYOU1_HUMAN;IGF2_HUMAN;HMN4_HUMAN;ITM2B_HUMAN;ENPL_HUMAN;ATS1_HUMAN;CMGA_HUMAN;FGF1_HUMAN;CALM1_HUMAN;CALR_HUMAN;DAG1_HUMAN;LEG1_HUMAN;HMN10_HUMAN;NOTC3_HUMAN;S10AB_HUMAN;SPTN1_HUMAN;SPRC_HUMAN;VGFR2_HUMAN;PPGB_HUMAN;TIMP1_HUMAN;PDIA1_HUMAN;AEBP1_HUMAN;ANXA1_HUMAN;A1BG_HUMAN;BMP2_HUMAN;ACTN4_HUMAN;HSP7C_HUMAN;IBP2_HUMAN;IBP5_HUMAN;ECM1_HUMAN;AMD_HUMAN;CO3_HUMAN;GELS_HUMAN;ASAH1_HUMAN;CATB_HUMAN"
"Cluster_1"	"GO"	"0045121"	"membrane raft "	"15/178"	"225/17829"	8.42696629213483	1.26198889449773	1.20031629223678e-08	2.8651549895692e-05	6.67752808988764	"PECA1_HUMAN;TPP1_HUMAN;SDC4_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;DAF_HUMAN;GNAI2_HUMAN;PODXL_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;SULF1_HUMAN;TGFR2_HUMAN;TBA1C_HUMAN;MYO1C_HUMAN;CLIP3_HUMAN"
"Cluster_1"	"GO"	"0030335"	"positive regulation of cell migration "	"14/178"	"228/17829"	7.86516853932584	1.27881541309103	9.83060224089916e-08	0.000234656475490263	6.15035481963335	"PECA1_HUMAN;ITB1_HUMAN;ITA5_HUMAN;FGF1_HUMAN;MGT5A_HUMAN;GNAI2_HUMAN;PODXL_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN;ZO1_HUMAN;BMP2_HUMAN;ACTN4_HUMAN;MYO1C_HUMAN;CD151_HUMAN"
"Cluster_1"	"GO"	"0043202"	"lysosomal lumen "	"9/178"	"90/17829"	5.0561797752809	0.504795557799091	4.83068836803277e-07	0.00115308531344942	10.0162921348315	"TPP1_HUMAN;SDC4_HUMAN;LGMN_HUMAN;HG2A_HUMAN;PGFRB_HUMAN;SDC2_HUMAN;PPGB_HUMAN;HSP7C_HUMAN;ASAH1_HUMAN"
