"component"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"PC1(top10%)"	"GO"	"0062023"	"collagen-containing extracellular matrix "	"322/17829"	2.86839145106862	1.80604632901453	0.00170908217857035	1	1.58821587518951	"MXRA7_HUMAN;PCSK6_HUMAN;HPLN1_HUMAN;CQ058_HUMAN;COBA2_HUMAN;FBCD1_HUMAN;FBN3_HUMAN;ANGP4_HUMAN;ATS2_HUMAN;COCA1_HUMAN;COJA1_HUMAN;CAD13_HUMAN;ANGL4_HUMAN;GPC4_HUMAN;CALR_HUMAN;MBL2_HUMAN;NID1_HUMAN;COGA1_HUMAN;SODE_HUMAN;MFGM_HUMAN;PLF4_HUMAN;SRCRL_HUMAN;TGM2_HUMAN;TENX_HUMAN;WNT2B_HUMAN;WNT8A_HUMAN;THRB_HUMAN;PODN_HUMAN;TENN_HUMAN;THSD4_HUMAN;AEBP1_HUMAN;ASPN_HUMAN;A2AP_HUMAN;AMELX_HUMAN;IL7_HUMAN;COMP_HUMAN;C1QA_HUMAN;CLUS_HUMAN;CO1A2_HUMAN;CO2A1_HUMAN;CO4A6_HUMAN;CO5A1_HUMAN;CILP1_HUMAN;CO7A1_HUMAN;CO9A1_HUMAN;CO9A2_HUMAN;CODA1_HUMAN;ATS15_HUMAN;COLQ_HUMAN;APOC3_HUMAN;ATL4_HUMAN;ANXA4_HUMAN"	"52/1778"
"PC1(top10%)"	"GO"	"0030020"	"extracellular matrix structural constituent conferring tensile strength "	"25/17829"	0.506186726659168	0.140220988277525	0.00224781042544441	1	3.60992125984252	"COBA2_HUMAN;COCA1_HUMAN;COGA1_HUMAN;CO1A2_HUMAN;CO2A1_HUMAN;CO4A6_HUMAN;CO5A1_HUMAN;CO7A1_HUMAN;CO9A1_HUMAN;CO9A2_HUMAN"	"10/1778"
"PC1(top10%)"	"GO"	"0017046"	"peptide hormone binding "	"38/17829"	0.61867266591676	0.213135902181839	0.00318331771052614	1	2.90271446332366	"V1AR_HUMAN;INHBA_HUMAN;NPY4R_HUMAN;GALR2_HUMAN;OX2R_HUMAN;CRFR1_HUMAN;OX1R_HUMAN;VIPR1_HUMAN;IL27B_HUMAN;ACVR1_HUMAN;ANPRB_HUMAN;GASR_HUMAN"	"12/1778"
"PC1(top10%)"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	8.94263217097863	7.2017499579337	0.00386448240699416	1	1.24173044374126	"PHEX_HUMAN;PLXB3_HUMAN;V1AR_HUMAN;TMPS9_HUMAN;RTN4R_HUMAN;NK2R_HUMAN;PAR4_HUMAN;SEM3C_HUMAN;TSN11_HUMAN;SO4A1_HUMAN;TR13B_HUMAN;TRPA1_HUMAN;HCAR3_HUMAN;LRRN4_HUMAN;GLRA1_HUMAN;LRP1_HUMAN;GPER1_HUMAN;I17RA_HUMAN;KIRR3_HUMAN;JAM3_HUMAN;KCNH6_HUMAN;KCNK7_HUMAN;HBEGF_HUMAN;GPVI_HUMAN;GPC5C_HUMAN;LIRB2_HUMAN;OPSB_HUMAN;OPSX_HUMAN;NPY4R_HUMAN;C1QT1_HUMAN;MERTK_HUMAN;MILR1_HUMAN;CD33_HUMAN;CXA8_HUMAN;CXAR_HUMAN;HYAS1_HUMAN;EREG_HUMAN;INGR1_HUMAN;CCR3_HUMAN;ASIC2_HUMAN;GABR1_HUMAN;C163A_HUMAN;CD19_HUMAN;FCG2B_HUMAN;FFAR1_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KLRD1_HUMAN;KLRF2_HUMAN;KIRR1_HUMAN;GPR3_HUMAN;GALR2_HUMAN;DRD1_HUMAN;GRID2_HUMAN;C5AR1_HUMAN;GTR1_HUMAN;MICA_HUMAN;O56A5_HUMAN;MMP14_HUMAN;PLM_HUMAN;ILRL2_HUMAN;MOT13_HUMAN;KCNH3_HUMAN;KCNQ3_HUMAN;OBSCN_HUMAN;OX2R_HUMAN;GRM4_HUMAN;GPR32_HUMAN;KCNK6_HUMAN;LPAR1_HUMAN;NPFF2_HUMAN;MRP1_HUMAN;CRFR1_HUMAN;MSHR_HUMAN;S22AH_HUMAN;MOT4_HUMAN;P2RX1_HUMAN;P2RY8_HUMAN;SL7A1_HUMAN;SAMD8_HUMAN;P2RX6_HUMAN;OX1R_HUMAN;SO2A1_HUMAN;S22A1_HUMAN;S1PR4_HUMAN;S22A6_HUMAN;PCD19_HUMAN;PTPRZ_HUMAN;SC6A1_HUMAN;SEM4B_HUMAN;TS1R3_HUMAN;TLR1_HUMAN;TNFA_HUMAN;S39A4_HUMAN;REEP2_HUMAN;S1PR3_HUMAN;SEM3F_HUMAN;TRPM6_HUMAN;NMDE1_HUMAN;S6A16_HUMAN;S26A3_HUMAN;TRPV2_HUMAN;T4S5_HUMAN;T150A_HUMAN;TSN14_HUMAN;TRHDE_HUMAN;YLAT1_HUMAN;NK3R_HUMAN;RET_HUMAN;UPAR_HUMAN;UPK1B_HUMAN;VIPR1_HUMAN;TSN10_HUMAN;LT4R2_HUMAN;RAMP3_HUMAN;5HT2A_HUMAN;CEL_HUMAN;ATP7B_HUMAN;ACHA7_HUMAN;ADAM2_HUMAN;IL2RB_HUMAN;ICAM4_HUMAN;IGDC3_HUMAN;CAHM6_HUMAN;NAC1_HUMAN;MYP0_HUMAN;GPR25_HUMAN;KCJ10_HUMAN;GRIK3_HUMAN;KI3L1_HUMAN;FCER2_HUMAN;GPR39_HUMAN;FCERG_HUMAN;GPIX_HUMAN;GLPB_HUMAN;FADS2_HUMAN;KCNH8_HUMAN;ACVR1_HUMAN;ACM1_HUMAN;BT2A1_HUMAN;AAAT_HUMAN;AGRE2_HUMAN;ANPRB_HUMAN;CD82_HUMAN;CD99_HUMAN;CD44_HUMAN;CLD3_HUMAN;CLD4_HUMAN;CLC4M_HUMAN;AGRG3_HUMAN;ADCY1_HUMAN;AT1A4_HUMAN;5HT4R_HUMAN;ADA17_HUMAN;ADA2B_HUMAN;AGRG7_HUMAN;5HT3C_HUMAN;5HT3B_HUMAN;AQP1_HUMAN;DRA_HUMAN"	"160/1778"
"PC1(top10%)"	"GO"	"0044877"	"protein-containing complex binding "	"315/17829"	2.69966254218223	1.76678445229682	0.0049891847969621	1	1.52800899887514	"RASK_HUMAN;RTN4R_HUMAN;S27A5_HUMAN;SCFD1_HUMAN;LRP1_HUMAN;DAB2P_HUMAN;LIRB2_HUMAN;INHBA_HUMAN;CRYAB_HUMAN;DET1_HUMAN;FCG2B_HUMAN;FAK2_HUMAN;GUC2F_HUMAN;DHX34_HUMAN;INHA_HUMAN;ERCC5_HUMAN;ITA2_HUMAN;DEPD5_HUMAN;DERL3_HUMAN;GIT1_HUMAN;MRCKB_HUMAN;P2RX1_HUMAN;P2RX6_HUMAN;PSMG3_HUMAN;TRADD_HUMAN;PA1B2_HUMAN;MCM9_HUMAN;TB182_HUMAN;PRKN_HUMAN;THIOM_HUMAN;XRCC6_HUMAN;VPS28_HUMAN;ULK1_HUMAN;RAD18_HUMAN;5HT2A_HUMAN;ATF2_HUMAN;MYPR_HUMAN;CPSM_HUMAN;HBE_HUMAN;HNF1B_HUMAN;FYB1_HUMAN;GBB4_HUMAN;IL12B_HUMAN;CLUS_HUMAN;CIR1_HUMAN;GFRP_HUMAN;GGA3_HUMAN;AAPK1_HUMAN;AOC1_HUMAN"	"49/1778"
"PC1(top10%)"	"GO"	"0016485"	"protein processing "	"66/17829"	0.843644544431946	0.370183409052667	0.00518211971928795	1	2.27899069434503	"PHEX_HUMAN;PCSK6_HUMAN;PCSK7_HUMAN;ATS2_HUMAN;LONP2_HUMAN;MMP14_HUMAN;KLK13_HUMAN;CLN3_HUMAN;CBPZ_HUMAN;IF172_HUMAN;COMP_HUMAN;CPXM2_HUMAN;CASP2_HUMAN;GLI3_HUMAN;CBPM_HUMAN;ADA17_HUMAN"	"16/1778"
"PC1(top10%)"	"GO"	"0005615"	"extracellular space "	"1409/17829"	9.56130483689539	7.90285489932133	0.00647457569899258	1	1.20985453468423	"C1S_HUMAN;PCSK6_HUMAN;TRFL_HUMAN;UROK_HUMAN;POTEE_HUMAN;PERM_HUMAN;SYYC_HUMAN;SG3A1_HUMAN;SFRP3_HUMAN;TPO_HUMAN;PA2G3_HUMAN;SEM3C_HUMAN;SPIT1_HUMAN;SAMD1_HUMAN;TIG1_HUMAN;TKN1_HUMAN;LGI4_HUMAN;LRRN3_HUMAN;MDGA1_HUMAN;HMSD_HUMAN;FGF5_HUMAN;IFNA6_HUMAN;KLH17_HUMAN;HPLN3_HUMAN;LIF_HUMAN;JAM3_HUMAN;COBA2_HUMAN;FBCD1_HUMAN;GPHA2_HUMAN;HABP2_HUMAN;HBEGF_HUMAN;IL12A_HUMAN;I13R2_HUMAN;ANGP4_HUMAN;LIRB2_HUMAN;NEU1_HUMAN;COCA1_HUMAN;KLK14_HUMAN;KLK3_HUMAN;INHBA_HUMAN;COJA1_HUMAN;C1QT1_HUMAN;MCF2L_HUMAN;MERTK_HUMAN;CEA16_HUMAN;LIPI_HUMAN;CXAR_HUMAN;CAD13_HUMAN;CCL26_HUMAN;CCL28_HUMAN;MICB_HUMAN;EREG_HUMAN;ENOA_HUMAN;GABR1_HUMAN;EP3A_HUMAN;CYTS_HUMAN;CEAM8_HUMAN;CCL11_HUMAN;GON2_HUMAN;APOL4_HUMAN;CEL3B_HUMAN;ANGL4_HUMAN;K1C9_HUMAN;HGFA_HUMAN;INHA_HUMAN;CALR_HUMAN;CXL11_HUMAN;GAPR1_HUMAN;MBL2_HUMAN;MICA_HUMAN;MMP14_HUMAN;FGF17_HUMAN;OLFM4_HUMAN;KLK13_HUMAN;LIPR3_HUMAN;CYTD_HUMAN;IL11_HUMAN;LALBA_HUMAN;PF4V_HUMAN;METRN_HUMAN;CBPZ_HUMAN;IFNE_HUMAN;COGA1_HUMAN;SFRP4_HUMAN;TNAP2_HUMAN;REG3A_HUMAN;SPA12_HUMAN;PLDX1_HUMAN;PA21B_HUMAN;PROC_HUMAN;SEM4B_HUMAN;SODE_HUMAN;MFGM_HUMAN;PLF4_HUMAN;TNFA_HUMAN;SRCRL_HUMAN;SECR_HUMAN;SEM3F_HUMAN;PRS54_HUMAN;COL10_HUMAN;TSHB_HUMAN;PTGIS_HUMAN;REG1A_HUMAN;TENX_HUMAN;WNT2B_HUMAN;WNT8A_HUMAN;PSPC_HUMAN;MRGRD_HUMAN;TEST_HUMAN;THRB_HUMAN;PODN_HUMAN;X3CL1_HUMAN;ULBP6_HUMAN;RETN_HUMAN;TENN_HUMAN;UCN2_HUMAN;LIGO1_HUMAN;KCRM_HUMAN;AEBP1_HUMAN;CEL_HUMAN;CDK13_HUMAN;ASPN_HUMAN;A2AP_HUMAN;C1QT5_HUMAN;FBLN7_HUMAN;IL18_HUMAN;IBP5_HUMAN;IL27A_HUMAN;IL27B_HUMAN;IL36B_HUMAN;IL37_HUMAN;IL6RA_HUMAN;IL7_HUMAN;FGF18_HUMAN;MYDGF_HUMAN;NNRE_HUMAN;LEG7_HUMAN;COMP_HUMAN;CPXM2_HUMAN;HSPB1_HUMAN;I36RA_HUMAN;IL12B_HUMAN;DOPO_HUMAN;ALBU_HUMAN;CLUS_HUMAN;CO1A2_HUMAN;CO2A1_HUMAN;CO4A6_HUMAN;CO5A1_HUMAN;CILP1_HUMAN;CO7A1_HUMAN;CO9A1_HUMAN;CO9A2_HUMAN;CODA1_HUMAN;CSF3_HUMAN;GDF1_HUMAN;GHRL_HUMAN;GLHA_HUMAN;BIVM_HUMAN;ATS15_HUMAN;CBPM_HUMAN;COLQ_HUMAN;CXL17_HUMAN;DKK1_HUMAN;F184A_HUMAN;ALDOA_HUMAN;CBPA2_HUMAN;ADPRH_HUMAN;APOC3_HUMAN;ASM3B_HUMAN;AOC1_HUMAN"	"171/1778"
"PC1(top10%)"	"GO"	"0009897"	"external side of plasma membrane "	"304/17829"	2.58717660292463	1.70508721745471	0.00754020494954376	1	1.51732801491919	"PD1L1_HUMAN;GLRA1_HUMAN;I13R2_HUMAN;ITAX_HUMAN;CD33_HUMAN;CAD13_HUMAN;MICB_HUMAN;ITAE_HUMAN;CCR3_HUMAN;CXCR4_HUMAN;ENPP3_HUMAN;C163A_HUMAN;CD19_HUMAN;GPC4_HUMAN;FCG2B_HUMAN;KLRD1_HUMAN;KCNJ3_HUMAN;CALR_HUMAN;MICA_HUMAN;HHLA2_HUMAN;ITA2_HUMAN;CD209_HUMAN;LY65B_HUMAN;P2RX1_HUMAN;SLAF7_HUMAN;MFGM_HUMAN;TNFA_HUMAN;TNR14_HUMAN;ULBP6_HUMAN;CD3D_HUMAN;IL27B_HUMAN;IL2RB_HUMAN;IL6RA_HUMAN;FCER2_HUMAN;FCERG_HUMAN;IL12B_HUMAN;ITA2B_HUMAN;CNTFR_HUMAN;BT2A1_HUMAN;5NTD_HUMAN;BTNL9_HUMAN;CL12B_HUMAN;CLC4M_HUMAN;GFRA2_HUMAN;GFRA3_HUMAN;GFRA4_HUMAN;ERMAP_HUMAN"	"47/1778"
"PC1(top10%)"	"GO"	"0007186"	"G protein-coupled receptor signaling pathway "	"435/17829"	3.43082114735658	2.43984519602894	0.00822803039507745	1	1.40616345370622	"V1AR_HUMAN;TAAR1_HUMAN;PREX2_HUMAN;HCAR3_HUMAN;GPER1_HUMAN;ENTP2_HUMAN;GPC5C_HUMAN;OPSB_HUMAN;OR8D2_HUMAN;OR8G1_HUMAN;OPSX_HUMAN;NPY4R_HUMAN;CCL26_HUMAN;CXCR4_HUMAN;CCL11_HUMAN;ARBK2_HUMAN;FFAR1_HUMAN;P2Y12_HUMAN;OR9Q2_HUMAN;OX2R_HUMAN;GPR32_HUMAN;LPAR1_HUMAN;P2Y14_HUMAN;NPFF2_HUMAN;OR5MB_HUMAN;OR9G4_HUMAN;OXGR1_HUMAN;OR9I1_HUMAN;OR5B2_HUMAN;PRRP_HUMAN;MTLR_HUMAN;OX1R_HUMAN;OR8BC_HUMAN;S1PR4_HUMAN;TS1R3_HUMAN;PROK2_HUMAN;S1PR3_HUMAN;TSHB_HUMAN;MRGRD_HUMAN;X3CL1_HUMAN;VIPR1_HUMAN;RAMP3_HUMAN;R7BP_HUMAN;RGS3_HUMAN;BHA15_HUMAN;NPW_HUMAN;GPR25_HUMAN;GBG5_HUMAN;GBG3_HUMAN;GPR39_HUMAN;GBB4_HUMAN;ACM1_HUMAN;AGRE2_HUMAN;GHRL_HUMAN;GLHA_HUMAN;AGRG3_HUMAN;GASR_HUMAN;FPR2_HUMAN;5HT4R_HUMAN;ADA2B_HUMAN;AGRG7_HUMAN;APOC3_HUMAN"	"62/1778"
"PC1(top10%)"	"GO"	"0043388"	"positive regulation of DNA binding "	"33/17829"	0.506186726659168	0.185091704526334	0.0100552818904499	1	2.73478883321403	"PPARG_HUMAN;FOXC1_HUMAN;ISL1_HUMAN;ITA2_HUMAN;NDKA_HUMAN;SIR2_HUMAN;PRKN_HUMAN;UPAR_HUMAN;SUMO4_HUMAN;IRF4_HUMAN"	"10/1778"
