"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding "	"60/432"	"1124/17829"	13.8888888888889	6.30433563295754	9.22323025429945e-09	2.45614621671994e-05	2.20306939501779	"SPIB_HUMAN;FOS_HUMAN;FOSB_HUMAN;MEIS3_HUMAN;NF2L3_HUMAN;HEN2_HUMAN;EMX1_HUMAN;KLF8_HUMAN;DLX1_HUMAN;JUND_HUMAN;JUN_HUMAN;MAFK_HUMAN;SOX4_HUMAN;SOX2_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;RFX2_HUMAN;ZSA5B_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZEB1_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN600_HUMAN;ZN430_HUMAN;SYSC_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN140_HUMAN;ZN454_HUMAN;ZN253_HUMAN;ZN506_HUMAN;ZN763_HUMAN;ZN770_HUMAN;ZN771_HUMAN;ZN267_HUMAN;ZN782_HUMAN;ZN208_HUMAN;ZN595_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN723_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN383_HUMAN;ZNF85_HUMAN;ZN879_HUMAN;ZBT7B_HUMAN;TLX1_HUMAN;NKX24_HUMAN;RD23B_HUMAN;ATF2_HUMAN;NFYA_HUMAN;CRX_HUMAN;GLI4_HUMAN"
"Cluster_1"	"GO"	"0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific "	"59/432"	"1179/17829"	13.6574074074074	6.6128218071681	1.16614692821898e-07	0.000310544926984716	2.06529191405146	"SPIB_HUMAN;MNX1_HUMAN;DUX1_HUMAN;FOS_HUMAN;FOSB_HUMAN;MEIS3_HUMAN;NF2L3_HUMAN;HEN2_HUMAN;EMX1_HUMAN;KLF8_HUMAN;DLX1_HUMAN;ETV3_HUMAN;JUND_HUMAN;JUN_HUMAN;MAFK_HUMAN;SOX4_HUMAN;SOX2_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;RFX2_HUMAN;ZGLP1_HUMAN;ZSA5B_HUMAN;ZEB1_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN430_HUMAN;Z587B_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN140_HUMAN;ZN454_HUMAN;ZN253_HUMAN;ZN506_HUMAN;ZN771_HUMAN;ZN595_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN684_HUMAN;ZN723_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN625_HUMAN;ZNF85_HUMAN;ZN879_HUMAN;ZBT7B_HUMAN;TLX1_HUMAN;ZHX3_HUMAN;NKX24_HUMAN;ATF2_HUMAN;HXB8_HUMAN;NFYA_HUMAN;CRX_HUMAN;BARH2_HUMAN;GLI4_HUMAN"
"Cluster_1"	"GO"	"0071556"	"integral component of lumenal side of endoplasmic reticulum membrane "	"7/432"	"22/17829"	1.62037037037037	0.123394469684222	3.34274606273506e-06	0.00890173276506348	13.1316287878788	"HG2A_HUMAN;HLAG_HUMAN;DRB1_HUMAN;CALR_HUMAN;DPB1_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"Cluster_1"	"GO"	"0005634"	"nucleus "	"162/432"	"5058/17829"	37.5	28.3695103483089	1.30285377326057e-05	0.0346949959819291	1.32184163701068	"PHAX_HUMAN;PDE4C_HUMAN;PDCD4_HUMAN;RL10L_HUMAN;TOM34_HUMAN;SDF1_HUMAN;S10A5_HUMAN;TP4A3_HUMAN;RPR1B_HUMAN;SAMD1_HUMAN;SPIB_HUMAN;FGF11_HUMAN;H10_HUMAN;M3KCL_HUMAN;MNX1_HUMAN;H31T_HUMAN;DUX1_HUMAN;FOS_HUMAN;DPOD1_HUMAN;H2B1M_HUMAN;KDM5D_HUMAN;FOSB_HUMAN;HG2A_HUMAN;H2A3_HUMAN;MEIS3_HUMAN;MEX3D_HUMAN;NF2L3_HUMAN;HEN2_HUMAN;HSPB8_HUMAN;ID3_HUMAN;NMES1_HUMAN;KCRB_HUMAN;MAGA4_HUMAN;EMX1_HUMAN;CALB1_HUMAN;CXCR4_HUMAN;EPC1_HUMAN;DLX1_HUMAN;GLNA_HUMAN;ETV3_HUMAN;H12_HUMAN;JUN_HUMAN;GA45B_HUMAN;FRIH_HUMAN;H1FNT_HUMAN;CC137_HUMAN;CALR_HUMAN;H2A2A_HUMAN;MCL1_HUMAN;PCGF2_HUMAN;INAVA_HUMAN;MAGA3_HUMAN;CCS_HUMAN;GPC6_HUMAN;NANGN_HUMAN;FMR1_HUMAN;MAFK_HUMAN;PSB1_HUMAN;MEPCE_HUMAN;PAR14_HUMAN;SFRP4_HUMAN;SIR6_HUMAN;SOX4_HUMAN;RS4Y1_HUMAN;PTK6_HUMAN;SETLP_HUMAN;SNURF_HUMAN;OTU7A_HUMAN;OVCA2_HUMAN;TBB4B_HUMAN;SOX2_HUMAN;SSRP1_HUMAN;SPB3_HUMAN;SENP3_HUMAN;TBA3C_HUMAN;REXO1_HUMAN;UTF1_HUMAN;PRIC4_HUMAN;FABPL_HUMAN;CSDC2_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;RFX2_HUMAN;TBB2B_HUMAN;TSPY1_HUMAN;ZGLP1_HUMAN;ZSA5B_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZEB1_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN600_HUMAN;RHOB_HUMAN;PROF1_HUMAN;ZN430_HUMAN;Z587B_HUMAN;SYSC_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN140_HUMAN;ZN454_HUMAN;ZN253_HUMAN;ZN763_HUMAN;ZN770_HUMAN;ZN771_HUMAN;ZN267_HUMAN;ZN782_HUMAN;USP9Y_HUMAN;ZN208_HUMAN;PCID2_HUMAN;ZN595_HUMAN;PRKX_HUMAN;TET3_HUMAN;ZN816_HUMAN;ZN888_HUMAN;SUMO4_HUMAN;ZN592_HUMAN;ZN684_HUMAN;ZN723_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN503_HUMAN;ZN540_HUMAN;ZN346_HUMAN;ZN611_HUMAN;ZN363_HUMAN;ZN37A_HUMAN;ZN625_HUMAN;ZNF85_HUMAN;ZN879_HUMAN;TLX1_HUMAN;UB2L5_HUMAN;TTP_HUMAN;ZHX3_HUMAN;TBA1C_HUMAN;NKX24_HUMAN;RD23B_HUMAN;RBTN1_HUMAN;R3HD4_HUMAN;R7BP_HUMAN;RGS2_HUMAN;AGAP9_HUMAN;ADPRS_HUMAN;5NT1B_HUMAN;ATF2_HUMAN;DAZ4_HUMAN;IER2_HUMAN;HXB8_HUMAN;NFYA_HUMAN;H2BFS_HUMAN;NDRG2_HUMAN;DUS1_HUMAN;CRX_HUMAN;ARF_HUMAN;CP078_HUMAN;BARH2_HUMAN;GLI4_HUMAN;CTND2_HUMAN;ARL2_HUMAN;EF1G_HUMAN;FIZ1_HUMAN"
"Cluster_1"	"GO"	"0006357"	"regulation of transcription by RNA polymerase II "	"61/432"	"1450/17829"	14.1203703703704	8.13281732009647	2.17432660720059e-05	0.0579023175497516	1.73622126436782	"PEBB_HUMAN;SPIB_HUMAN;DUX1_HUMAN;FOS_HUMAN;FOSB_HUMAN;MEIS3_HUMAN;NF2L3_HUMAN;HEN2_HUMAN;EMX1_HUMAN;KLF8_HUMAN;EPC1_HUMAN;DLX1_HUMAN;ETV3_HUMAN;JUND_HUMAN;JUN_HUMAN;MAFK_HUMAN;UTF1_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;ZNF28_HUMAN;RFX2_HUMAN;ZGLP1_HUMAN;ZSA5B_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZEB1_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN600_HUMAN;PROF1_HUMAN;Z587B_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN140_HUMAN;ZN454_HUMAN;ZN763_HUMAN;ZN770_HUMAN;ZN771_HUMAN;ZN267_HUMAN;ZN782_HUMAN;ZN208_HUMAN;ZN595_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN684_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN625_HUMAN;ZN383_HUMAN;ZN879_HUMAN;ZBT7B_HUMAN;TLX1_HUMAN;ZHX3_HUMAN;NKX24_HUMAN;ATF2_HUMAN;HXB8_HUMAN;NFYA_HUMAN;CRX_HUMAN;ECM1_HUMAN;BARH2_HUMAN"
"Cluster_1"	"GO"	"0030658"	"transport vesicle membrane "	"7/432"	"35/17829"	1.62037037037037	0.196309383588536	4.46031964928447e-05	0.118778312260445	8.25416666666667	"HG2A_HUMAN;CC50A_HUMAN;DRB1_HUMAN;SCG3_HUMAN;DPB1_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"Cluster_1"	"GO"	"0042613"	"MHC class II protein complex "	"5/432"	"14/17829"	1.15740740740741	0.0785237534354142	5.69570804920118e-05	0.151676705350228	14.7395833333333	"HG2A_HUMAN;DRB1_HUMAN;DPB1_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"Cluster_1"	"GO"	"0048019"	"receptor antagonist activity "	"5/432"	"20/17829"	1.15740740740741	0.11217679062202	0.000232162362670989	0.618248371792843	10.3177083333333	"HMN6_HUMAN;HMN4_HUMAN;HMN3_HUMAN;HMN10_HUMAN;DKK1_HUMAN"
"Cluster_1"	"GO"	"0009101"	"glycoprotein biosynthetic process "	"4/432"	"10/17829"	0.925925925925926	0.0560883953110102	0.000233122527530536	0.620805290813818	16.5083333333333	"GOLP3_HUMAN;B3GN6_HUMAN;SIA4B_HUMAN;B4GT5_HUMAN"
"Cluster_1"	"GO"	"0030669"	"clathrin-coated endocytic vesicle membrane "	"8/432"	"66/17829"	1.85185185185185	0.370183409052667	0.000300297846918314	0.799693166343471	5.00252525252525	"BTC_HUMAN;HG2A_HUMAN;HBEGF_HUMAN;DRB1_HUMAN;VAMP8_HUMAN;DPB1_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
