"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding "	"58/433"	"1124/17829"	13.3949191685912	6.30433563295754	5.97578587795432e-08	0.000160629124399412	2.12471542577236	"PITX2_HUMAN;SPIB_HUMAN;RORA_HUMAN;HEN2_HUMAN;IRF9_HUMAN;EOMES_HUMAN;EMX1_HUMAN;KLF8_HUMAN;DLX1_HUMAN;ELK1_HUMAN;NR4A1_HUMAN;HSFY1_HUMAN;PRDM5_HUMAN;SOX10_HUMAN;SOX4_HUMAN;OVOL1_HUMAN;SOX2_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;RFX2_HUMAN;TF2L1_HUMAN;ZSA5B_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZN468_HUMAN;ZN600_HUMAN;ZN430_HUMAN;SYSC_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN454_HUMAN;ZN253_HUMAN;ZN763_HUMAN;ZN770_HUMAN;ZN771_HUMAN;ZN267_HUMAN;ZN782_HUMAN;ZN208_HUMAN;ZN595_HUMAN;ZN714_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN723_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN383_HUMAN;ZN879_HUMAN;ZBT7B_HUMAN;ZNF93_HUMAN;NKX24_HUMAN;RD23B_HUMAN;NFYA_HUMAN;CRX_HUMAN"
"Cluster_1"	"GO"	"0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific "	"59/433"	"1179/17829"	13.6258660508083	6.6128218071681	1.22237448041101e-07	0.000328574260334479	2.06052218676727	"PITX2_HUMAN;SPIB_HUMAN;RORA_HUMAN;MNX1_HUMAN;HEN2_HUMAN;HMX1_HUMAN;IRF9_HUMAN;EOMES_HUMAN;EMX1_HUMAN;KLF8_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;NR4A1_HUMAN;HSFY1_HUMAN;SOX10_HUMAN;SOX4_HUMAN;OVOL1_HUMAN;SOX2_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;RFX2_HUMAN;TF2L1_HUMAN;ZGLP1_HUMAN;ZSA5B_HUMAN;ZN468_HUMAN;ZN430_HUMAN;Z587B_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN454_HUMAN;ZN253_HUMAN;ZN771_HUMAN;ZN595_HUMAN;ZN714_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN799_HUMAN;ZN684_HUMAN;ZN723_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN625_HUMAN;ZN391_HUMAN;ZN879_HUMAN;ZBT7B_HUMAN;ZN669_HUMAN;ZHX3_HUMAN;ZNF93_HUMAN;NKX24_HUMAN;HXB8_HUMAN;NFYA_HUMAN;CRX_HUMAN;BARH2_HUMAN"
"Cluster_1"	"GO"	"0006357"	"regulation of transcription by RNA polymerase II "	"63/433"	"1450/17829"	14.5496535796767	8.13281732009647	4.40273959577527e-06	0.0118345640334439	1.78900533566935	"PEBB_HUMAN;PITX2_HUMAN;SPIB_HUMAN;RORA_HUMAN;HEN2_HUMAN;HMX1_HUMAN;IRF9_HUMAN;EOMES_HUMAN;MED15_HUMAN;EMX1_HUMAN;KLF8_HUMAN;EPC1_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;NR4A1_HUMAN;HSFY1_HUMAN;SOX10_HUMAN;OVOL1_HUMAN;UTF1_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;ZNF28_HUMAN;RFX2_HUMAN;TF2L1_HUMAN;ZGLP1_HUMAN;ZSA5B_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZN468_HUMAN;ZN600_HUMAN;Z587B_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN454_HUMAN;ZN763_HUMAN;ZN770_HUMAN;ZN771_HUMAN;ZN267_HUMAN;ZN782_HUMAN;ZN208_HUMAN;ZN595_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN799_HUMAN;ZN684_HUMAN;ZN540_HUMAN;ZN611_HUMAN;ZN37A_HUMAN;ZN625_HUMAN;ZN383_HUMAN;ZN391_HUMAN;ZN879_HUMAN;ZBT7B_HUMAN;ZN669_HUMAN;ZHX3_HUMAN;ZNF93_HUMAN;NKX24_HUMAN;HXB8_HUMAN;NFYA_HUMAN;NUCKS_HUMAN;CRX_HUMAN;BARH2_HUMAN"
"Cluster_1"	"GO"	"0006412"	"translation "	"16/433"	"167/17829"	3.69515011547344	0.93667620169387	5.75865622123367e-06	0.0154792679226761	3.94495996459736	"RS15A_HUMAN;RL10L_HUMAN;RT18C_HUMAN;RLA0_HUMAN;ERF3B_HUMAN;RL36_HUMAN;RL39_HUMAN;RL31_HUMAN;RS4Y1_HUMAN;RS6_HUMAN;RS16_HUMAN;RM33_HUMAN;RL23_HUMAN;RS29_HUMAN;SYSC_HUMAN;EF1A2_HUMAN"
"Cluster_1"	"GO"	"0005634"	"nucleus "	"160/433"	"5058/17829"	36.9515011547344	28.3695103483089	3.54919770509594e-05	0.0954024343129789	1.30250754070336	"PHAX_HUMAN;PHF7_HUMAN;PDE4C_HUMAN;PDCD4_HUMAN;PITX2_HUMAN;SRGEF_HUMAN;RL10L_HUMAN;SAAL1_HUMAN;TOM34_HUMAN;S10A5_HUMAN;TP4A3_HUMAN;RPR1B_HUMAN;SAMD1_HUMAN;SPIB_HUMAN;RLA0_HUMAN;RORA_HUMAN;RPAB1_HUMAN;S10A4_HUMAN;H10_HUMAN;MNX1_HUMAN;H31T_HUMAN;DPOD1_HUMAN;H2B1M_HUMAN;KDM5D_HUMAN;DCTN1_HUMAN;H2A3_HUMAN;MEX3D_HUMAN;OGG1_HUMAN;HS71B_HUMAN;HEN2_HUMAN;HMX1_HUMAN;HSPB8_HUMAN;ID3_HUMAN;IRF9_HUMAN;NMES1_HUMAN;CCNO_HUMAN;EOMES_HUMAN;KCRB_HUMAN;EXOS3_HUMAN;MAGA4_HUMAN;MED15_HUMAN;EMX1_HUMAN;DDX3Y_HUMAN;EPC1_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ERH_HUMAN;ETV3_HUMAN;H12_HUMAN;GA45B_HUMAN;H1FNT_HUMAN;MEGF8_HUMAN;NR4A1_HUMAN;PCGF2_HUMAN;HSFY1_HUMAN;MAGA3_HUMAN;CCS_HUMAN;PRDM5_HUMAN;NANGN_HUMAN;NCBP2_HUMAN;MEPCE_HUMAN;PAR14_HUMAN;SIR6_HUMAN;SOX10_HUMAN;SOX4_HUMAN;RS4Y1_HUMAN;OVOL1_HUMAN;PTK6_HUMAN;RS6_HUMAN;SNURF_HUMAN;SERF1_HUMAN;TET5B_HUMAN;SOX2_HUMAN;PRDX1_HUMAN;SSRP1_HUMAN;PSMD1_HUMAN;SPB3_HUMAN;REXO1_HUMAN;UTF1_HUMAN;FABPL_HUMAN;CSDC2_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;RFX2_HUMAN;TBB2B_HUMAN;TSPY1_HUMAN;TF2L1_HUMAN;ZGLP1_HUMAN;ZSA5B_HUMAN;ZNF43_HUMAN;TZAP_HUMAN;ZN468_HUMAN;ZN600_HUMAN;RHOB_HUMAN;ZN430_HUMAN;Z587B_HUMAN;SYSC_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN454_HUMAN;ZN253_HUMAN;ZN763_HUMAN;ZN770_HUMAN;ZN771_HUMAN;ZN267_HUMAN;ZN782_HUMAN;ZN208_HUMAN;PCID2_HUMAN;ZN595_HUMAN;PRKX_HUMAN;TET3_HUMAN;ZN714_HUMAN;ZN816_HUMAN;ZN888_HUMAN;ZN799_HUMAN;ZN684_HUMAN;ZN723_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN540_HUMAN;ZN346_HUMAN;ZN611_HUMAN;ZN363_HUMAN;ZN37A_HUMAN;ZN625_HUMAN;ZN391_HUMAN;ZN879_HUMAN;ZN669_HUMAN;UB2L5_HUMAN;TTP_HUMAN;ZHX3_HUMAN;ZNF93_HUMAN;NKX24_HUMAN;RD23B_HUMAN;RANG_HUMAN;R3HD4_HUMAN;R7BP_HUMAN;AGAP9_HUMAN;ADPRS_HUMAN;DIC_HUMAN;HXB8_HUMAN;NEK2_HUMAN;NFYA_HUMAN;NUCKS_HUMAN;K1614_HUMAN;NDRG2_HUMAN;DUS1_HUMAN;CRX_HUMAN;MACD2_HUMAN;ARF_HUMAN;CP078_HUMAN;BARH2_HUMAN;CLIC3_HUMAN;DSCR6_HUMAN;CTND2_HUMAN;CC110_HUMAN;ARL2_HUMAN;AQP1_HUMAN;FIZ1_HUMAN;APBP2_HUMAN"
"Cluster_1"	"GO"	"0002181"	"cytoplasmic translation "	"10/433"	"84/17829"	2.3094688221709	0.471142520612485	6.32305700717339e-05	0.169963772352821	4.90184757505774	"RS15A_HUMAN;RLA0_HUMAN;RL36_HUMAN;RL39_HUMAN;RL31_HUMAN;RS6_HUMAN;RS16_HUMAN;RL23_HUMAN;RS29_HUMAN;TMA7_HUMAN"
"Cluster_1"	"GO"	"0003735"	"structural constituent of ribosome "	"13/433"	"149/17829"	3.00230946882217	0.835717090134051	0.000103932823054489	0.279371428370466	3.59249500131748	"RS15A_HUMAN;RL10L_HUMAN;RT18C_HUMAN;RLA0_HUMAN;RL36_HUMAN;RL39_HUMAN;RL31_HUMAN;RS4Y1_HUMAN;RS6_HUMAN;RS16_HUMAN;RM33_HUMAN;RL23_HUMAN;RS29_HUMAN"
"Cluster_1"	"GO"	"1990837"	"sequence-specific double-stranded DNA binding "	"28/433"	"540/17829"	6.46651270207852	3.02877334679455	0.000172387537054849	0.463377699603435	2.13502694380293	"PITX2_HUMAN;SPIB_HUMAN;MNX1_HUMAN;HEN2_HUMAN;HMX1_HUMAN;IRF9_HUMAN;EOMES_HUMAN;EMX1_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;NR4A1_HUMAN;HSFY1_HUMAN;SOX10_HUMAN;SOX4_HUMAN;OVOL1_HUMAN;TEAD1_HUMAN;RFX2_HUMAN;TF2L1_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN454_HUMAN;ZN771_HUMAN;ZN684_HUMAN;ZBT7B_HUMAN;HXB8_HUMAN;CRX_HUMAN;BARH2_HUMAN"
"Cluster_1"	"GO"	"0022626"	"cytosolic ribosome "	"8/433"	"74/17829"	1.84757505773672	0.415054125301475	0.0006141479374914	1	4.45140752762	"RS15A_HUMAN;RLA0_HUMAN;RL36_HUMAN;RL39_HUMAN;RL31_HUMAN;RS6_HUMAN;RS16_HUMAN;RL23_HUMAN"
"Cluster_1"	"GO"	"0003700"	"DNA-binding transcription factor activity "	"22/433"	"415/17829"	5.08083140877598	2.32766840540692	0.000948371044116461	1	2.18279863101366	"PITX2_HUMAN;RORA_HUMAN;IRF9_HUMAN;ELK1_HUMAN;HSFY1_HUMAN;PRDM5_HUMAN;SOX10_HUMAN;SOX4_HUMAN;SOX2_HUMAN;STA5A_HUMAN;TEAD1_HUMAN;RFX2_HUMAN;TZAP_HUMAN;NKX62_HUMAN;NFIX_HUMAN;ZN763_HUMAN;ZN37A_HUMAN;ZN383_HUMAN;ZHX3_HUMAN;ZNF93_HUMAN;NFYA_HUMAN;CRX_HUMAN"
