"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_2"	"GO"	"0070062"	"extracellular exosome "	"305/2087"	"1936/17829"	14.6142788691902	10.8587133322116	8.01377169432185e-08	0.000657610105236051	1.34585732416732	"LAMB2_HUMAN;PDZ1I_HUMAN;PEPD_HUMAN;PEPL_HUMAN;PGAM2_HUMAN;PGAM4_HUMAN;PDCD2_HUMAN;PLVAP_HUMAN;RS15A_HUMAN;VCAM1_HUMAN;VATD_HUMAN;VATG1_HUMAN;MGRN1_HUMAN;MUC4_HUMAN;PCKGC_HUMAN;PGS1_HUMAN;RAB1B_HUMAN;RAB8B_HUMAN;RAB5C_HUMAN;RAB6A_HUMAN;RAB7A_HUMAN;RASL3_HUMAN;RASN_HUMAN;SYRC_HUMAN;TAB3_HUMAN;SCRB1_HUMAN;TINAL_HUMAN;TPP1_HUMAN;PLOD3_HUMAN;SLPI_HUMAN;S2611_HUMAN;SH3B4_HUMAN;TM9S2_HUMAN;SNG2_HUMAN;SEMG1_HUMAN;RNAS1_HUMAN;SSBP_HUMAN;FUT6_HUMAN;LMAN1_HUMAN;MDHM_HUMAN;K2C78_HUMAN;MBD5_HUMAN;MB12B_HUMAN;GNAI1_HUMAN;HS71A_HUMAN;ITB1_HUMAN;KIFC3_HUMAN;ACPH_HUMAN;ALK_HUMAN;LIFR_HUMAN;IRF6_HUMAN;KNG1_HUMAN;DPYL2_HUMAN;E41L2_HUMAN;GPD1L_HUMAN;FLOT1_HUMAN;DAF_HUMAN;GPVI_HUMAN;ELYS_HUMAN;HLAE_HUMAN;APOE_HUMAN;CDK1_HUMAN;METRL_HUMAN;PCBP1_HUMAN;DCD_HUMAN;CDC37_HUMAN;COCA1_HUMAN;GNAQ_HUMAN;HEBP2_HUMAN;K1C25_HUMAN;EPHB1_HUMAN;H2B1H_HUMAN;B2MG_HUMAN;CSRP1_HUMAN;CTDS1_HUMAN;CTND1_HUMAN;CBPQ_HUMAN;CEAM5_HUMAN;ENPL_HUMAN;GPX4_HUMAN;CD20_HUMAN;LAMP1_HUMAN;CATZ_HUMAN;AK1C3_HUMAN;ANO6_HUMAN;CTNB1_HUMAN;DJC13_HUMAN;ERAP1_HUMAN;CXCR4_HUMAN;FA9_HUMAN;FAAA_HUMAN;FA12_HUMAN;EHD2_HUMAN;G6PD_HUMAN;ANAG_HUMAN;H2AX_HUMAN;H2A1D_HUMAN;GALK1_HUMAN;GALT7_HUMAN;GANAB_HUMAN;DYHC2_HUMAN;GSTP1_HUMAN;H18_HUMAN;CALR_HUMAN;MGT5A_HUMAN;LCAT_HUMAN;LTOR1_HUMAN;PDIA6_HUMAN;NAPEP_HUMAN;ITB8_HUMAN;NID1_HUMAN;DNPH1_HUMAN;DUS26_HUMAN;I18BP_HUMAN;PILRA_HUMAN;BCR_HUMAN;FIGL1_HUMAN;GNS_HUMAN;DAAM2_HUMAN;FIBG_HUMAN;GMPPA_HUMAN;P3H1_HUMAN;LYPA1_HUMAN;RLA2_HUMAN;RL4_HUMAN;C1GLC_HUMAN;RIPR1_HUMAN;MRP_HUMAN;NUMA1_HUMAN;PPIB_HUMAN;SIAS_HUMAN;SL9A1_HUMAN;RS9_HUMAN;S10AB_HUMAN;SC5A5_HUMAN;SNX18_HUMAN;NUDT5_HUMAN;PA2GA_HUMAN;SPTN1_HUMAN;MPI_HUMAN;PABP3_HUMAN;SBSN_HUMAN;SC5A9_HUMAN;SCNNA_HUMAN;RHEB_HUMAN;SUCR1_HUMAN;PODXL_HUMAN;RHOJ_HUMAN;RL27_HUMAN;RS25_HUMAN;STX3_HUMAN;RS13_HUMAN;SYDC_HUMAN;RRAS2_HUMAN;RS2_HUMAN;SCAM2_HUMAN;PLAK_HUMAN;TBB4B_HUMAN;PSME1_HUMAN;STXB2_HUMAN;SODM_HUMAN;TOR1A_HUMAN;PTPRG_HUMAN;PWP3B_HUMAN;S36A2_HUMAN;SIA4A_HUMAN;SPB9_HUMAN;SHRM2_HUMAN;TBB3_HUMAN;SDC1_HUMAN;MGAT1_HUMAN;RFTN1_HUMAN;RL12_HUMAN;UB2G1_HUMAN;SPTB2_HUMAN;STK10_HUMAN;STK11_HUMAN;OLA1_HUMAN;PROS_HUMAN;PHP14_HUMAN;RS3A_HUMAN;SNP23_HUMAN;RS29_HUMAN;VWA2_HUMAN;XPO2_HUMAN;S10AG_HUMAN;PA2G4_HUMAN;PTN13_HUMAN;WIZ_HUMAN;TAOK1_HUMAN;TREA_HUMAN;TRXR1_HUMAN;VWA1_HUMAN;VAMP8_HUMAN;PTPRO_HUMAN;PSME2_HUMAN;PLEC_HUMAN;PROF2_HUMAN;ZG16B_HUMAN;XPP2_HUMAN;TCPZ_HUMAN;PLD3_HUMAN;PIPNA_HUMAN;TX1B3_HUMAN;WNT5A_HUMAN;VPS50_HUMAN;TXND8_HUMAN;TBB4A_HUMAN;PXL2B_HUMAN;TPM3_HUMAN;PSCA_HUMAN;UPK1B_HUMAN;TCPB_HUMAN;STOM_HUMAN;VTA1_HUMAN;TIMP1_HUMAN;VPS25_HUMAN;VTNC_HUMAN;LOXL4_HUMAN;LIS1_HUMAN;MVP_HUMAN;PODO_HUMAN;WDR1_HUMAN;MRP8_HUMAN;PDIA1_HUMAN;RAB13_HUMAN;RB11A_HUMAN;RADI_HUMAN;RENBP_HUMAN;A2GL_HUMAN;A2MG_HUMAN;ABCBB_HUMAN;AEBP1_HUMAN;CD9_HUMAN;CEL_HUMAN;DICER_HUMAN;CLN5_HUMAN;ARP3_HUMAN;ASSY_HUMAN;ARSA_HUMAN;ABHEB_HUMAN;ACBP_HUMAN;1433B_HUMAN;ARSF_HUMAN;APOD_HUMAN;IBP7_HUMAN;ICAM1_HUMAN;IL6RB_HUMAN;FBLN3_HUMAN;LAMP2_HUMAN;NACA_HUMAN;MYOC_HUMAN;GSTT2_HUMAN;LIN7A_HUMAN;DDX5_HUMAN;MYO1B_HUMAN;NDRG2_HUMAN;NHRF2_HUMAN;H2AW_HUMAN;GBG12_HUMAN;GBB4_HUMAN;GOGA7_HUMAN;HLAB_HUMAN;CPNE6_HUMAN;DSC2_HUMAN;APOH_HUMAN;BCAM_HUMAN;DOCK2_HUMAN;DYN2_HUMAN;CSK_HUMAN;ABHD8_HUMAN;AATM_HUMAN;AAAT_HUMAN;BCD1_HUMAN;ACTY_HUMAN;ADAM9_HUMAN;ADIRF_HUMAN;CD82_HUMAN;CLUS_HUMAN;CIP4_HUMAN;CO1A2_HUMAN;CO2_HUMAN;CO3_HUMAN;CO4A2_HUMAN;BAIP2_HUMAN;CAND1_HUMAN;CP250_HUMAN;GDIR1_HUMAN;GGT6_HUMAN;COFA1_HUMAN;DRC9_HUMAN;BLMH_HUMAN;CC105_HUMAN;CAN1_HUMAN;ARF3_HUMAN;ANXA6_HUMAN;CD59_HUMAN;CD63_HUMAN;ARMC9_HUMAN;AQP1_HUMAN;ARLY_HUMAN;ANXA4_HUMAN;DRA_HUMAN;B4GT3_HUMAN;CHM1A_HUMAN"
"Cluster_2"	"GO"	"0005788"	"endoplasmic reticulum lumen "	"68/2087"	"290/17829"	3.25826545280307	1.62656346401929	5.80969326593256e-07	0.00476743429402426	2.0031591295871	"LAMB2_HUMAN;PLOD3_HUMAN;TSN15_HUMAN;COBA1_HUMAN;CSPG2_HUMAN;KNG1_HUMAN;IL12A_HUMAN;APOE_HUMAN;ERP29_HUMAN;ARSJ_HUMAN;COCA1_HUMAN;MBTP1_HUMAN;ERP27_HUMAN;B2MG_HUMAN;ENPL_HUMAN;CATZ_HUMAN;ERAP1_HUMAN;FA9_HUMAN;GANAB_HUMAN;CALR_HUMAN;PDIA6_HUMAN;FIBG_HUMAN;P3H1_HUMAN;KTN1_HUMAN;PPIB_HUMAN;SIL1_HUMAN;PDIA5_HUMAN;SCG2_HUMAN;PLGT3_HUMAN;MK03_HUMAN;SDF2L_HUMAN;TOR1A_HUMAN;PDIA2_HUMAN;TGO1_HUMAN;FXRD2_HUMAN;VWA1_HUMAN;MK01_HUMAN;TSN14_HUMAN;WNT5A_HUMAN;TIMP1_HUMAN;TENA_HUMAN;MSLN_HUMAN;PDIA1_HUMAN;RCN1_HUMAN;RCN3_HUMAN;ARSA_HUMAN;ACBP_HUMAN;BACE1_HUMAN;ARSF_HUMAN;IBP4_HUMAN;IBP5_HUMAN;IBP7_HUMAN;IL27A_HUMAN;GLU2B_HUMAN;INS_HUMAN;COMA1_HUMAN;BMP15_HUMAN;CO1A2_HUMAN;CO3A1_HUMAN;CO3_HUMAN;CO4A2_HUMAN;CO5A3_HUMAN;CO7A1_HUMAN;GHRL_HUMAN;BMP4_HUMAN;COFA1_HUMAN;G6PE_HUMAN;ADA17_HUMAN"
"Cluster_2"	"GO"	"0005925"	"focal adhesion "	"82/2087"	"392/17829"	3.92908481073311	2.1986650961916	2.34476066273766e-06	0.0192411059984253	1.78703196659593	"LIMA1_HUMAN;PEAK1_HUMAN;SNTB2_HUMAN;RASK_HUMAN;SENP1_HUMAN;TNS2_HUMAN;SRBS1_HUMAN;RL6_HUMAN;HACD3_HUMAN;LRP1_HUMAN;FERM2_HUMAN;HS71A_HUMAN;ITB1_HUMAN;HMGA1_HUMAN;ILRL1_HUMAN;E41L2_HUMAN;FLOT1_HUMAN;IRF2_HUMAN;FLRT3_HUMAN;ILK_HUMAN;B2MG_HUMAN;CSRP1_HUMAN;ENPL_HUMAN;EGLN_HUMAN;JAK2_HUMAN;ITA8_HUMAN;CTNB1_HUMAN;FZD1_HUMAN;CALR_HUMAN;EGFR_HUMAN;LASP1_HUMAN;ITB8_HUMAN;ITB6_HUMAN;PARVG_HUMAN;RLA2_HUMAN;RL4_HUMAN;RL38_HUMAN;MP2K2_HUMAN;PPIB_HUMAN;SL9A1_HUMAN;RS9_HUMAN;PI51A_HUMAN;RL27_HUMAN;RL7A_HUMAN;RS13_HUMAN;RRAS2_HUMAN;RS2_HUMAN;MK03_HUMAN;PLAK_HUMAN;PGFRB_HUMAN;RL12_HUMAN;RS3A_HUMAN;SNP23_HUMAN;RS15_HUMAN;RS17_HUMAN;RS29_HUMAN;TIE2_HUMAN;PLEC_HUMAN;MK01_HUMAN;TWF1_HUMAN;TENS1_HUMAN;ZYX_HUMAN;TENA_HUMAN;PDIA1_HUMAN;RADI_HUMAN;CD9_HUMAN;ARP3_HUMAN;1433B_HUMAN;ICAM1_HUMAN;MYPT1_HUMAN;NHRF2_HUMAN;M4K4_HUMAN;DYN2_HUMAN;ADAM9_HUMAN;CNN3_HUMAN;AKA12_HUMAN;DCTN4_HUMAN;CAN1_HUMAN;ANXA6_HUMAN;CD59_HUMAN;BORG5_HUMAN;ALKB6_HUMAN"
"Cluster_2"	"GO"	"0016020"	"membrane "	"295/2087"	"1978/17829"	14.1351221849545	11.0942845925178	1.02872559079959e-05	0.084417221981014	1.27409046226266	"PFKAM_HUMAN;PEPL_HUMAN;PDE4D_HUMAN;PCMD1_HUMAN;PCSK6_HUMAN;PK1L1_HUMAN;RS15A_HUMAN;SNTB2_HUMAN;VATD_HUMAN;MGRN1_HUMAN;MUC4_HUMAN;RAB6A_HUMAN;RASK_HUMAN;RASL3_HUMAN;RASN_HUMAN;PRS6B_HUMAN;SYRC_HUMAN;NCKX4_HUMAN;SERC1_HUMAN;TIKI2_HUMAN;SHLB1_HUMAN;SNX2_HUMAN;TM9S2_HUMAN;PSN2_HUMAN;RL6_HUMAN;RS12_HUMAN;GNAT1_HUMAN;HELZ_HUMAN;HLAF_HUMAN;HNRLL_HUMAN;LMAN1_HUMAN;MAGD2_HUMAN;MAGI3_HUMAN;MARF1_HUMAN;MDHM_HUMAN;GRHL2_HUMAN;GTF2I_HUMAN;LRP1_HUMAN;M3K11_HUMAN;AT1A3_HUMAN;ITB1_HUMAN;ABCF1_HUMAN;AIG1_HUMAN;ADT3_HUMAN;CSPG2_HUMAN;BAG5_HUMAN;CPSF2_HUMAN;KLC1_HUMAN;DDX21_HUMAN;FLOT1_HUMAN;API5_HUMAN;ITAX_HUMAN;DDX50_HUMAN;FKB11_HUMAN;APOE_HUMAN;CDK1_HUMAN;PCBP1_HUMAN;NSMA_HUMAN;ERP29_HUMAN;LIRB2_HUMAN;LHPL2_HUMAN;ILK_HUMAN;KIF4A_HUMAN;KCNC2_HUMAN;EIF3A_HUMAN;LAMC3_HUMAN;EIF3D_HUMAN;MTCH1_HUMAN;NPT1_HUMAN;NPY4R_HUMAN;B2MG_HUMAN;CNTRL_HUMAN;FACE2_HUMAN;ENPL_HUMAN;EPHX3_HUMAN;LONP2_HUMAN;CYH2_HUMAN;LAMP1_HUMAN;KC1A_HUMAN;ANO6_HUMAN;B9D2_HUMAN;CTNB1_HUMAN;CP20A_HUMAN;DJC13_HUMAN;DJC14_HUMAN;FND3A_HUMAN;ERAP1_HUMAN;FADS1_HUMAN;FA9_HUMAN;DDX17_HUMAN;G6PD_HUMAN;DNJC5_HUMAN;GALK1_HUMAN;G6PT1_HUMAN;G6PC1_HUMAN;FXR1_HUMAN;GALT7_HUMAN;GANAB_HUMAN;FXR2_HUMAN;CALR_HUMAN;CC88B_HUMAN;EGFR_HUMAN;MGT5A_HUMAN;MOT5_HUMAN;IOD2_HUMAN;PIANP_HUMAN;PESC_HUMAN;MEAK7_HUMAN;PPLA_HUMAN;PAQRB_HUMAN;G6PC3_HUMAN;HNRH2_HUMAN;LRC8C_HUMAN;CADH5_HUMAN;PIGU_HUMAN;BCR_HUMAN;P3H1_HUMAN;LRC59_HUMAN;PRT1B_HUMAN;PLD1_HUMAN;DDX46_HUMAN;GOPC_HUMAN;IR3IP_HUMAN;PRAF3_HUMAN;RLA2_HUMAN;RL4_HUMAN;RIPR1_HUMAN;LTK_HUMAN;NISCH_HUMAN;KTN1_HUMAN;LDLR_HUMAN;NF1_HUMAN;PLPL5_HUMAN;MGLL_HUMAN;PPIB_HUMAN;SGMR1_HUMAN;RS9_HUMAN;SIGIR_HUMAN;SPTN1_HUMAN;SPPL3_HUMAN;PLP2_HUMAN;RHEB_HUMAN;S12A4_HUMAN;RL27_HUMAN;SDC3_HUMAN;SPHK1_HUMAN;SYEP_HUMAN;RN149_HUMAN;S22A1_HUMAN;RL7A_HUMAN;RS13_HUMAN;SYDC_HUMAN;REEP1_HUMAN;RRAS2_HUMAN;RS2_HUMAN;SDF2L_HUMAN;SC6A1_HUMAN;PGFRB_HUMAN;NCPR_HUMAN;TOR1A_HUMAN;SIA4A_HUMAN;SPB9_HUMAN;SRCRL_HUMAN;ST38L_HUMAN;MGAT1_HUMAN;RL12_HUMAN;TGO1_HUMAN;STK11_HUMAN;PORCN_HUMAN;OLA1_HUMAN;GOSR2_HUMAN;PTHD1_HUMAN;NCF4_HUMAN;PP14C_HUMAN;RS15_HUMAN;RS17_HUMAN;PI5L1_HUMAN;XPO2_HUMAN;PA2G4_HUMAN;XKR5_HUMAN;VLDLR_HUMAN;VAMP8_HUMAN;VPS53_HUMAN;YAP1_HUMAN;PSME2_HUMAN;T120B_HUMAN;PLEC_HUMAN;TGFA1_HUMAN;XPP2_HUMAN;SVEP1_HUMAN;VPS52_HUMAN;XRN1_HUMAN;TOIP2_HUMAN;VPS50_HUMAN;XKR8_HUMAN;PGRP4_HUMAN;TARG1_HUMAN;PLAT4_HUMAN;PIEZ2_HUMAN;TLR3_HUMAN;UBL4A_HUMAN;STOM_HUMAN;UFL1_HUMAN;TMM19_HUMAN;LOXL4_HUMAN;LHPL1_HUMAN;MVP_HUMAN;OMA1_HUMAN;ZNRF1_HUMAN;TENA_HUMAN;INP5K_HUMAN;MSLN_HUMAN;MRP8_HUMAN;NRBP_HUMAN;RC3H2_HUMAN;QPCTL_HUMAN;RAD50_HUMAN;A2GL_HUMAN;ABCF3_HUMAN;CAD23_HUMAN;CD9_HUMAN;BEGIN_HUMAN;DGKA_HUMAN;DGKE_HUMAN;AT2C1_HUMAN;ARP3_HUMAN;BACE1_HUMAN;1433B_HUMAN;AMFR_HUMAN;CC126_HUMAN;APBB2_HUMAN;DNJA4_HUMAN;ICAM1_HUMAN;IL6RB_HUMAN;IF4H_HUMAN;HIP1_HUMAN;LAMP2_HUMAN;LOX15_HUMAN;NAC2_HUMAN;NAA10_HUMAN;NAT10_HUMAN;NBR1_HUMAN;HM13_HUMAN;IFM1_HUMAN;NU133_HUMAN;NU153_HUMAN;DDX5_HUMAN;NDC80_HUMAN;MTMRD_HUMAN;ILDR2_HUMAN;GPAA1_HUMAN;HLAB_HUMAN;MLEC_HUMAN;MSH2_HUMAN;CPNE6_HUMAN;LHPL4_HUMAN;CERS2_HUMAN;DYM_HUMAN;DOCK2_HUMAN;DYN2_HUMAN;DOPO_HUMAN;ABCC9_HUMAN;ABCF2_HUMAN;AAAT_HUMAN;ACTY_HUMAN;CLTR1_HUMAN;CNO10_HUMAN;CNOT2_HUMAN;CLPT1_HUMAN;CHSTB_HUMAN;CLC4M_HUMAN;CHPT1_HUMAN;CAND1_HUMAN;GDIR1_HUMAN;ABHDD_HUMAN;BI1_HUMAN;ADCY6_HUMAN;DQB1_HUMAN;ACOX3_HUMAN;COX41_HUMAN;CALM2_HUMAN;DHC24_HUMAN;DJB14_HUMAN;ABR_HUMAN;ADA17_HUMAN;CAN1_HUMAN;ANXA6_HUMAN;CD59_HUMAN;CLCN5_HUMAN;CKLF6_HUMAN;EDC4_HUMAN;EXOC2_HUMAN;AIDA_HUMAN;ANO10_HUMAN;CDC5L_HUMAN"
"Cluster_2"	"GO"	"0005794"	"Golgi apparatus "	"151/2087"	"947/17829"	7.23526593195975	5.31157103595266	0.000148143436367113	1	1.36217060507825	"PLAL1_HUMAN;SNTB2_HUMAN;VCAM1_HUMAN;RAB1B_HUMAN;RAB6A_HUMAN;RAB7A_HUMAN;RASH_HUMAN;RASN_HUMAN;TMED1_HUMAN;TPP1_HUMAN;TRIM3_HUMAN;PLOD3_HUMAN;SLPI_HUMAN;S2611_HUMAN;TM9S2_HUMAN;PSN2_HUMAN;RS12_HUMAN;FUT6_HUMAN;MARF1_HUMAN;LRP1_HUMAN;AT1A3_HUMAN;KIFC3_HUMAN;EPHB2_HUMAN;FHDC1_HUMAN;GBRL1_HUMAN;APOE_HUMAN;NET3_HUMAN;GNAQ_HUMAN;MBTP1_HUMAN;NFIP2_HUMAN;NLGN1_HUMAN;B2MG_HUMAN;CBPQ_HUMAN;FGRL1_HUMAN;FBXW8_HUMAN;LFG1_HUMAN;ESCO2_HUMAN;CD1B_HUMAN;FND3A_HUMAN;COPE_HUMAN;DNJC5_HUMAN;CEPT1_HUMAN;GALT7_HUMAN;GANAB_HUMAN;DYHC2_HUMAN;F174B_HUMAN;CALR_HUMAN;CC88B_HUMAN;MGT5A_HUMAN;NAPEP_HUMAN;KISHA_HUMAN;PAQRB_HUMAN;DUS26_HUMAN;LYSM3_HUMAN;FGD5_HUMAN;PLD1_HUMAN;S35A3_HUMAN;GOPC_HUMAN;IR3IP_HUMAN;CEP57_HUMAN;CLN3_HUMAN;RIPR1_HUMAN;CEP85_HUMAN;CSDE1_HUMAN;LST1_HUMAN;MP2K2_HUMAN;LDLR_HUMAN;RUSC1_HUMAN;SPG21_HUMAN;SPPL3_HUMAN;SAC1_HUMAN;OPALI_HUMAN;RFIP5_HUMAN;S23IP_HUMAN;SCAM2_HUMAN;MK03_HUMAN;SMAD6_HUMAN;TPC11_HUMAN;PRDM2_HUMAN;PGFRB_HUMAN;NFIP1_HUMAN;SPB9_HUMAN;SDE2_HUMAN;MGAT1_HUMAN;SYN1_HUMAN;STING_HUMAN;GLT16_HUMAN;GOSR2_HUMAN;S35B4_HUMAN;PRAME_HUMAN;RPGR_HUMAN;UHMK1_HUMAN;TM115_HUMAN;VPS53_HUMAN;VPS45_HUMAN;MK01_HUMAN;VPS52_HUMAN;ZNT1_HUMAN;TXND8_HUMAN;RER1_HUMAN;YIPF4_HUMAN;ZDHC8_HUMAN;ZDH15_HUMAN;ZNT7_HUMAN;TNG2_HUMAN;YKT6_HUMAN;MSLN_HUMAN;RB11A_HUMAN;RB33B_HUMAN;QPCTL_HUMAN;ABCA5_HUMAN;CDK13_HUMAN;CLN5_HUMAN;AT2C1_HUMAN;ACBP_HUMAN;BACE1_HUMAN;ACER2_HUMAN;AMFR_HUMAN;APBB2_HUMAN;AP1S2_HUMAN;DC2L1_HUMAN;HIP1_HUMAN;MYOC_HUMAN;NTCP7_HUMAN;NDRG2_HUMAN;CHIC2_HUMAN;GOLM2_HUMAN;LAT_HUMAN;GOGA2_HUMAN;HLAB_HUMAN;ID1_HUMAN;DYM_HUMAN;DYN2_HUMAN;DUS10_HUMAN;CLUS_HUMAN;CIP4_HUMAN;CHST2_HUMAN;CL18B_HUMAN;CHPT1_HUMAN;BAIP2_HUMAN;CAND1_HUMAN;GIMA7_HUMAN;AP3S1_HUMAN;CBLN3_HUMAN;CAMP2_HUMAN;BCL6_HUMAN;CLCN5_HUMAN;ANM5_HUMAN;EHF_HUMAN;B4GT3_HUMAN;ERMAP_HUMAN"
"Cluster_2"	"GO"	"0042060"	"wound healing "	"24/2087"	"85/17829"	1.14997604216579	0.476751360143586	0.000332277116402376	1	2.41210857126751	"PEPL_HUMAN;SCRB1_HUMAN;ERBB3_HUMAN;EGLN_HUMAN;FGOP2_HUMAN;CDN1A_HUMAN;GATA4_HUMAN;FGF1_HUMAN;ITB6_HUMAN;PP2BA_HUMAN;NF1_HUMAN;PPARD_HUMAN;PGFRB_HUMAN;SDC1_HUMAN;TGO1_HUMAN;YAP1_HUMAN;PLEC_HUMAN;WNT5A_HUMAN;LOX15_HUMAN;NACA_HUMAN;MYOZ1_HUMAN;INS_HUMAN;CO3A1_HUMAN;DRD5_HUMAN"
"Cluster_2"	"GO"	"0071479"	"cellular response to ionizing radiation "	"14/2087"	"37/17829"	0.670819357930043	0.207527062650738	0.000448393917913527	1	3.23244279257696	"BRCC3_HUMAN;BRCA1_HUMAN;CDN1A_HUMAN;ITB6_HUMAN;BRCA2_HUMAN;FIGL1_HUMAN;P53_HUMAN;SWI5_HUMAN;TB182_HUMAN;SNAI2_HUMAN;RAD9B_HUMAN;R51A1_HUMAN;ARHG8_HUMAN;EF1D_HUMAN"
"Cluster_2"	"GO"	"0030513"	"positive regulation of BMP signaling pathway "	"14/2087"	"38/17829"	0.670819357930043	0.213135902181839	0.000556443229397531	1	3.14737850856177	"PELO_HUMAN;SOX11_HUMAN;HES1_HUMAN;ILK_HUMAN;NOTC1_HUMAN;EGLN_HUMAN;GATA4_HUMAN;GATA6_HUMAN;CADH5_HUMAN;NUMA1_HUMAN;RN165_HUMAN;FOXD1_HUMAN;BMPR2_HUMAN;BMP4_HUMAN"
"Cluster_2"	"GO"	"0005765"	"lysosomal membrane "	"60/2087"	"321/17829"	2.87494010541447	1.80043748948343	0.000814468968195974	1	1.59680084546525	"VATD_HUMAN;VATG1_HUMAN;RAB5C_HUMAN;RAB7A_HUMAN;SCRB1_HUMAN;TMEM9_HUMAN;SPP2C_HUMAN;S2611_HUMAN;PSN2_HUMAN;T106B_HUMAN;HLAF_HUMAN;MARH8_HUMAN;LRP1_HUMAN;GNAI1_HUMAN;DRAM1_HUMAN;FLOT1_HUMAN;LTOR2_HUMAN;GNAQ_HUMAN;HGNAT_HUMAN;LAMP1_HUMAN;CD1B_HUMAN;DJC13_HUMAN;DNJC5_HUMAN;LTOR1_HUMAN;MEAK7_HUMAN;PAQRB_HUMAN;PLD1_HUMAN;GOPC_HUMAN;CLN3_HUMAN;PP4P2_HUMAN;T150C_HUMAN;RRAGA_HUMAN;RHEB_HUMAN;S12A4_HUMAN;SPTCS_HUMAN;SNAPN_HUMAN;VLDLR_HUMAN;PLAT3_HUMAN;VAMP8_HUMAN;VPS18_HUMAN;PLD3_HUMAN;WDR59_HUMAN;TPC1_HUMAN;LAP4B_HUMAN;TLR3_HUMAN;ABCA5_HUMAN;CLN5_HUMAN;AP1S2_HUMAN;AP1M2_HUMAN;LAMP2_HUMAN;IFM1_HUMAN;IFM3_HUMAN;GBB4_HUMAN;BL1S1_HUMAN;DQB1_HUMAN;ANXA6_HUMAN;CD63_HUMAN;CLCN5_HUMAN;DRA_HUMAN;CHM1A_HUMAN"
"Cluster_2"	"GO"	"0043086"	"negative regulation of catalytic activity "	"9/2087"	"18/17829"	0.431241015812171	0.100959111559818	0.00102941442626561	1	4.27144226161955	"NOTC1_HUMAN;PPLA_HUMAN;NQO1_HUMAN;CLN3_HUMAN;TIMP1_HUMAN;DGKH_HUMAN;MYPT1_HUMAN;ACACB_HUMAN;CAND1_HUMAN"
