"enriched_in"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"down_in_AS_young"	"GO_BP"	"0010719"	"negative regulation of epithelial to mesenchymal transition "	3	4626	12	5974	0.0432338953739732	0.200870438567124	0.0308071297284659	1	0.215232742470097	"O15105;P20827;P67775"
"down_in_AS_young"	"GO_MF"	"0019838"	"growth factor binding "	3	4626	12	5974	0.0432338953739732	0.200870438567124	0.0308071297284659	1	0.215232742470097	"O00622;P40189;Q92743"
"down_in_AS_young"	"GO_BP"	"0044458"	"motile cilium assembly "	1	4626	6	5974	0	0.100435219283562	0.0395855097351335	1	0	"P63167"
"down_in_AS_young"	"GO_BP"	"0060074"	"synapse maturation "	1	4626	6	5974	0	0.100435219283562	0.0395855097351335	1	0	"Q14934"
"down_in_AS_young"	"GO_MF"	"0048407"	"platelet-derived growth factor binding "	1	4626	6	5974	0	0.100435219283562	0.0395855097351335	1	0	"P08123"
"down_in_AS_young"	"GO_CC"	"0005634"	"nucleus "	1756	4626	2179	5974	37.9377431906615	36.474723803147	0.0495378170159472	1	1.04011049940804	"A0JLT2;A6NDV4;A6NIX2;A8MW92;C9JLW8;H0YL14;O00141;O00192;O00267;O00291;O00308;O00401;O00408;O00409;O00422;O00442;O00470;O00487;O00499;O00505;O00507;O00571;O00764;O14497;O14512;O14519;O14618;O14646;O14647;O14686;O14733;O14737;O14818;O14867;O14920;O14929;O14933;O14965;O14977;O14979;O14980;O15042;O15105;O15143;O15144;O15145;O15162;O15169;O15194;O15315;O15357;O15392;O15511;O15514;O15516;O15523;O15527;O15530;O15534;O15541;O43143;O43151;O43186;O43189;O43236;O43257;O43293;O43324;O43395;O43396;O43422;O43439;O43524;O43623;O43660;O43665;O43670;O43679;O43680;O43707;O43709;O43719;O43734;O43791;O43805;O43809;O43837;O43889;O60238;O60264;O60281;O60291;O60293;O60304;O60341;O60346;O60381;O60447;O60481;O60502;O60504;O60506;O60519;O60548;O60663;O60675;O60762;O60812;O60828;O60869;O60907;O60927;O75116;O75150;O75170;O75175;O75179;O75190;O75319;O75340;O75351;O75365;O75367;O75376;O75390;O75410;O75461;O75494;O75525;O75528;O75531;O75533;O75554;O75586;O75592;O75643;O75665;O75676;O75688;O75791;O75840;O75909;O75925;O75928;O75934;O75937;O75943;O75956;O76003;O94763;O94768;O94829;O94850;O94874;O94875;O94888;O94906;O94916;O94983;O94992;O95071;O95155;O95232;O95251;O95273;O95415;O95453;O95503;O95551;O95563;O95628;O95630;O95758;O95785;O95817;O95831;O95833;O95835;O95926;O95931;O95936;O95983;O95989;P00338;P00441;P00491;P00519;P00533;P00973;P01100;P01137;P02545;P02788;P02794;P02795;P04049;P04075;P04080;P04731;P05067;P05114;P05141;P05388;P05412;P05413;P05455;P05787;P05937;P06241;P06400;P06454;P06576;P06703;P06730;P06748;P06899;P07148;P07199;P07203;P07355;P07711;P07900;P07910;P07954;P08047;P08134;P08237;P08238;P08559;P08621;P08865;P09012;P09016;P09017;P09211;P09234;P09429;P09467;P09525;P09622;P09651;P09874;P0C0S5;P0CG47;P0DME0;P0DMV8;P0DMV9;P0DP23;P0DP24;P0DP25;P0DPH7;P10074;P10276;P10415;P10588;P10589;P10599;P10827;P10909;P11142;P11177;P11310;P11362;P11802;P11831;P11940;P12004;P12236;P12277;P12755;P13010;P13051;P13378;P13647;P14316;P14618;P14625;P14651;P14678;P14859;P14866;P14921;P14923;P15036;P15056;P15104;P15259;P15408;P15559;P15880;P16219;P16220;P16455;P16591;P16989;P17036;P17302;P17480;P17481;P17535;P17544;P17612;P17655;P17844;P18124;P18146;P18621;P18848;P18850;P19338;P19387;P19388;P19419;P19474;P19525;P19544;P19793;P20073;P20290;P20585;P20594;P20671;P20839;P21291;P21359;P21796;P21802;P22314;P22392;P22626;P23025;P23193;P23246;P23381;P23396;P23443;P23497;P23511;P23528;P23610;P23769;P24468;P24539;P24863;P24928;P25205;P25208;P25440;P25490;P25685;P25686;P25705;P25786;P25787;P25788;P25789;P25800;P25963;P26038;P26368;P26373;P26447;P26583;P26641;P26651;P27361;P27797;P28062;P28070;P28072;P28074;P28300;P28340;P28347;P28356;P28370;P28562;P28702;P28838;P29375;P29474;P29508;P29558;P29590;P29692;P30041;P30044;P30086;P30153;P30260;P30305;P30414;P30622;P30876;P31268;P31269;P31314;P31483;P31749;P31751;P31942;P31943;P31948;P32121;P32242;P32519;P32969;P33316;P33763;P33992;P34896;P34925;P34932;P35226;P35227;P35251;P35268;P35398;P35579;P35580;P35611;P35625;P35637;P35659;P35713;P35813;P36404;P36507;P36508;P36578;P36873;P36954;P37275;P37837;P37840;P38919;P39687;P40424;P40425;P40429;P40818;P40926;P41134;P41162;P41229;P41235;P41567;P41743;P41970;P42166;P42229;P42330;P42568;P42575;P42677;P42694;P42704;P42771;P43121;P43243;P43246;P43357;P43358;P43487;P45880;P45973;P45984;P45985;P46060;P46100;P46108;P46527;P46531;P46777;P46781;P46937;P46940;P47929;P48047;P48431;P48552;P48556;P48723;P48729;P48730;P49005;P49137;P49281;P49407;P49591;P49720;P49721;P49760;P49768;P49773;P49815;P49841;P49842;P49848;P49918;P50219;P50453;P50539;P50548;P50570;P50616;P50750;P51003;P51114;P51116;P51531;P51532;P51665;P51692;P51808;P51817;P51858;P51946;P51959;P51965;P51991;P52209;P52272;P52298;P52434;P52565;P52597;P52630;P52657;P52701;P52738;P52744;P52758;P52926;P53007;P53355;P53539;P53779;P53801;P53804;P53999;P54105;P54253;P54274;P54277;P54368;P54619;P54725;P54727;P55008;P55036;P55055;P55058;P55060;P55061;P55072;P55198;P55209;P55265;P55273;P55786;P55795;P55854;P56177;P56545;P56645;P56693;P57055;P57076;P58004;P59998;P60174;P60228;P60510;P60900;P61011;P61077;P61086;P61158;P61160;P61201;P61218;P61244;P61247;P61266;P61313;P61326;P61353;P61513;P61586;P61599;P61956;P61960;P61978;P62068;P62081;P62136;P62140;P62191;P62195;P62241;P62256;P62258;P62269;P62277;P62306;P62308;P62310;P62318;P62333;P62424;P62487;P62633;P62699;P62753;P62826;P62841;P62847;P62851;P62875;P62888;P62906;P62937;P62979;P62987;P62993;P62995;P63000;P63104;P63146;P63167;P63208;P63241;P67775;P67809;P68036;P68371;P78332;P78347;P78356;P78364;P78368;P78411;P78527;P78543;P78563;P82094;P82979;P83876;P83916;P84022;P84090;P86452;P98170;P98177;P98179;Q00526;Q00534;Q00536;Q00839;Q00978;Q00994;Q01085;Q01780;Q01804;Q01826;Q01844;Q01892;Q02078;Q02363;Q02447;Q02535;Q02577;Q02878;Q02880;Q02962;Q02978;Q03001;Q03164;Q03431;Q03923;Q04323;Q04721;Q04725;Q04727;Q04741;Q04837;Q05086;Q05209;Q05397;Q05481;Q05516;Q05519;Q05BQ5;Q06124;Q06330;Q06481;Q06587;Q06710;Q06830;Q06945;Q07020;Q07021;Q07352;Q07666;Q07812;Q07820;Q07869;Q07955;Q08117;Q08170;Q08211;Q08493;Q08499;Q08945;Q08AG5;Q08J23;Q09666;Q10570;Q10586;Q10587;Q12765;Q12772;Q12802;Q12824;Q12873;Q12874;Q12899;Q12906;Q12923;Q12959;Q12962;Q12972;Q12974;Q12983;Q12996;Q13029;Q13033;Q13098;Q13118;Q13123;Q13127;Q13131;Q13133;Q13137;Q13148;Q13151;Q13158;Q13163;Q13185;Q13200;Q13207;Q13227;Q13263;Q13283;Q13310;Q13315;Q13330;Q13362;Q13363;Q13404;Q13427;Q13485;Q13490;Q13503;Q13506;Q13523;Q13526;Q13535;Q13564;Q13569;Q13573;Q13618;Q13620;Q13765;Q13772;Q13829;Q13838;Q13867;Q13882;Q13885;Q13901;Q13952;Q14011;Q14019;Q14103;Q14106;Q14119;Q14135;Q14149;Q14151;Q14153;Q14157;Q14186;Q14344;Q14469;Q14493;Q14511;Q14517;Q14526;Q14527;Q14584;Q14592;Q14669;Q14678;Q14683;Q14686;Q14694;Q14738;Q14739;Q14814;Q14839;Q14865;Q14934;Q14966;Q14974;Q14980;Q14995;Q14CB8;Q14CW9;Q15019;Q15022;Q15024;Q15029;Q15038;Q15046;Q15059;Q15131;Q15165;Q15172;Q15185;Q15233;Q15257;Q15287;Q15306;Q15326;Q15345;Q15349;Q15365;Q15366;Q15424;Q15427;Q15428;Q15435;Q15459;Q15532;Q15543;Q15544;Q15545;Q15560;Q15562;Q15596;Q15599;Q15631;Q15637;Q15678;Q15723;Q15785;Q15788;Q15819;Q15843;Q15853;Q15942;Q15973;Q16181;Q16236;Q16342;Q16512;Q16527;Q16531;Q16537;Q16560;Q16576;Q16612;Q16629;Q16630;Q16637;Q16666;Q16678;Q16690;Q16698;Q16777;Q16851;Q17RY0;Q29RF7;Q2PPJ7;Q2QGD7;Q2TAK8;Q32MZ4;Q32P44;Q3KNV8;Q3KP66;Q3YEC7;Q460N5;Q49AN0;Q4FZB7;Q4G0J3;Q4J6C6;Q52LJ0;Q53EL6;Q53FT3;Q53GL0;Q53QV2;Q56P03;Q58WW2;Q5JPI9;Q5JTV8;Q5JVF3;Q5JVS0;Q5PRF9;Q5QNW6;Q5R372;Q5RKV6;Q5SSJ5;Q5T200;Q5T230;Q5T6F0;Q5TA45;Q5TAQ9;Q5TGY3;Q5U5Q3;Q5VTB9;Q5VU43;Q5VY09;Q5VYK3;Q5VZF2;Q5VZM2;Q66PJ3;Q68DK7;Q68E01;Q6DKI2;Q6DKJ4;Q6EEV6;Q6FI13;Q6GQQ9;Q6I9Y2;Q6ICB0;Q6IQ16;Q6KC79;Q6N021;Q6N043;Q6NT76;Q6NTE8;Q6NUS6;Q6NYC1;Q6P1J9;Q6P1L6;Q6P2D0;Q6PEY2;Q6PGP7;Q6PIJ6;Q6PJT7;Q6SPF0;Q6UB99;Q6UUV9;Q6VMQ6;Q6X4W1;Q6XE24;Q6ZNA4;Q6ZSZ6;Q709F0;Q70Z53;Q71DI3;Q71H61;Q71SY5;Q71UI9;Q71UM5;Q75QN2;Q7KZF4;Q7L2J0;Q7L2R6;Q7L523;Q7L5N1;Q7L7L0;Q7LFL8;Q7Z2E3;Q7Z333;Q7Z3K3;Q7Z4I7;Q7Z4V5;Q7Z5J4;Q7Z5K2;Q7Z5Q1;Q7Z628;Q7Z7M0;Q86SJ2;Q86TI0;Q86TJ2;Q86U06;Q86U42;Q86U70;Q86U86;Q86UE8;Q86UL8;Q86US8;Q86UZ6;Q86V81;Q86VN1;Q86VP6;Q86WA8;Q86X95;Q86XI2;Q86XK2;Q86XN8;Q86XP3;Q8IUQ4;Q8IUR6;Q8IUR7;Q8IVI9;Q8IWB7;Q8IWS0;Q8IWV8;Q8IX12;Q8IXK0;Q8IXQ6;Q8IYB3;Q8IZD2;Q8IZP0;Q8N0Y2;Q8N163;Q8N1G1;Q8N257;Q8N344;Q8N3C0;Q8N3C7;Q8N3K9;Q8N3U4;Q8N3V7;Q8N573;Q8N5G2;Q8N5Y2;Q8N668;Q8N684;Q8N6T7;Q8N720;Q8N9B5;Q8NAP3;Q8NB14;Q8NC51;Q8NCA5;Q8ND76;Q8NDL9;Q8NDQ6;Q8NEM7;Q8NEV1;Q8NF64;Q8NFW8;Q8NFZ0;Q8NHW3;Q8NHZ7;Q8TAS1;Q8TBC4;Q8TBC5;Q8TC05;Q8TDB6;Q8TDD2;Q8TDI0;Q8TDN4;Q8TDX7;Q8TEA8;Q8WU90;Q8WUI4;Q8WUJ0;Q8WUK0;Q8WV22;Q8WVD3;Q8WVK2;Q8WVM7;Q8WVN8;Q8WVT3;Q8WVV9;Q8WVY7;Q8WW12;Q8WWQ0;Q8WX93;Q8WXA3;Q8WXC6;Q8WXH0;Q8WXI9;Q8WY36;Q8WYA6;Q8WYB5;Q8WYH8;Q8WYK2;Q8WYP5;Q8WYQ3;Q8WYQ5;Q92499;Q92519;Q92560;Q92564;Q92565;Q92574;Q92585;Q92597;Q92618;Q92624;Q92733;Q92785;Q92793;Q92794;Q92802;Q92804;Q92831;Q92833;Q92841;Q92870;Q92878;Q92879;Q92890;Q92905;Q92911;Q92922;Q92945;Q92966;Q92973;Q92993;Q93008;Q93074;Q93079;Q93096;Q969E8;Q969G3;Q969T4;Q969T9;Q969U7;Q969V6;Q96A56;Q96A58;Q96AB6;Q96AC1;Q96AE4;Q96AQ6;Q96AQ7;Q96BF6;Q96BR6;Q96CT7;Q96CV9;Q96D46;Q96DE0;Q96DT7;Q96DZ5;Q96EB6;Q96EY5;Q96F07;Q96F45;Q96FJ2;Q96FN4;Q96FQ6;Q96FV9;Q96FW1;Q96G74;Q96GG9;Q96H20;Q96HI0;Q96I24;Q96I27;Q96I76;Q96IU4;Q96IZ0;Q96IZ7;Q96JB5;Q96JP5;Q96K76;Q96KQ7;Q96KS0;Q96L21;Q96LA8;Q96LI5;Q96LR5;Q96LW7;Q96MU7;Q96N58;Q96NC0;Q96P16;Q96P26;Q96PE3;Q96PK6;Q96PM5;Q96PP9;Q96PU4;Q96PU8;Q96PV6;Q96PV7;Q96PZ2;Q96Q15;Q96QB1;Q96QC0;Q96QR8;Q96QT6;Q96QU8;Q96RK0;Q96RL1;Q96RN5;Q96RQ1;Q96RT1;Q96S16;Q96S44;Q96S55;Q96S59;Q96S94;Q96SI9;Q96SQ5;Q96ST3;Q96SW2;Q96TC7;Q99081;Q99436;Q99459;Q99460;Q99466;Q99471;Q99496;Q99497;Q99549;Q99569;Q99576;Q99584;Q99598;Q99608;Q99612;Q99623;Q99627;Q99633;Q99653;Q99687;Q99697;Q99717;Q99729;Q99733;Q99828;Q99829;Q99879;Q99880;Q99909;Q99941;Q99952;Q99967;Q9BQ52;Q9BQ87;Q9BQA1;Q9BQE3;Q9BQF6;Q9BRA0;Q9BRK3;Q9BT40;Q9BT43;Q9BTC0;Q9BTD8;Q9BTK6;Q9BTL3;Q9BTL4;Q9BTT0;Q9BTT4;Q9BTZ2;Q9BU61;Q9BUJ2;Q9BV57;Q9BVA1;Q9BVS4;Q9BWF3;Q9BWS9;Q9BWW4;Q9BWX1;Q9BXK5;Q9BXM7;Q9BY42;Q9BY43;Q9BY66;Q9BY77;Q9BYE0;Q9BYG4;Q9BYG5;Q9BYW2;Q9BZ23;Q9BZ95;Q9BZE9;Q9BZH6;Q9BZK7;Q9BZL1;Q9BZL6;Q9BZR9;Q9BZV1;Q9C005;Q9C0A6;Q9C0B1;Q9C0C2;Q9C0C7;Q9C0K0;Q9C0K7;Q9GZN1;Q9GZN2;Q9GZR1;Q9GZT3;Q9GZV5;Q9GZX5;Q9GZZ1;Q9GZZ9;Q9H000;Q9H008;Q9H013;Q9H063;Q9H0C8;Q9H0D6;Q9H0E9;Q9H0G5;Q9H0K1;Q9H0M0;Q9H0N0;Q9H1E3;Q9H1J1;Q9H1K1;Q9H204;Q9H2D6;Q9H2F5;Q9H2G4;Q9H2U1;Q9H2X6;Q9H300;Q9H361;Q9H3M7;Q9H3R0;Q9H3S7;Q9H422;Q9H444;Q9H4B6;Q9H4I2;Q9H4L4;Q9H5H4;Q9H5V7;Q9H668;Q9H6K1;Q9H777;Q9H7D7;Q9H7L9;Q9H7N4;Q9H7P6;Q9H814;Q9H869;Q9H871;Q9H8S9;Q9H8T0;Q9H910;Q9H9B1;Q9H9L7;Q9HAF1;Q9HAJ7;Q9HAN9;Q9HAP2;Q9HAU4;Q9HAU5;Q9HB07;Q9HB19;Q9HBH5;Q9HBH9;Q9HC52;Q9HC62;Q9HC78;Q9HCK5;Q9HCM1;Q9HCP0;Q9HCS4;Q9HCS7;Q9HD47;Q9NP50;Q9NP66;Q9NPF4;Q9NPG3;Q9NPH5;Q9NPI1;Q9NPJ1;Q9NPJ4;Q9NPJ6;Q9NQ92;Q9NQB0;Q9NQE9;Q9NQG5;Q9NQP4;Q9NQR1;Q9NQT5;Q9NQZ2;Q9NQZ6;Q9NR00;Q9NR09;Q9NR11;Q9NR48;Q9NR56;Q9NRA1;Q9NRC8;Q9NRF2;Q9NRG0;Q9NRH3;Q9NRM7;Q9NRN9;Q9NRR5;Q9NRY4;Q9NS37;Q9NS56;Q9NSA3;Q9NSC2;Q9NSI6;Q9NTI5;Q9NTX7;Q9NU39;Q9NUL5;Q9NUM3;Q9NVD7;Q9NVE5;Q9NW64;Q9NWD9;Q9NWF9;Q9NWH9;Q9NWS0;Q9NWT8;Q9NWU2;Q9NWY4;Q9NWZ5;Q9NX46;Q9NX63;Q9NXE8;Q9NXH9;Q9NXX6;Q9NY27;Q9NYB0;Q9NYF8;Q9NYV4;Q9NZ56;Q9NZ63;Q9NZB2;Q9NZC7;Q9NZI7;Q9NZL9;Q9NZN3;Q9NZN8;Q9P0V3;Q9P0W2;Q9P1Z0;Q9P1Z2;Q9P287;Q9P2D1;Q9P2R6;Q9UBB5;Q9UBC2;Q9UBE8;Q9UBF6;Q9UBU9;Q9UBW7;Q9UBX2;Q9UDR5;Q9UF56;Q9UFF9;Q9UGI0;Q9UGP5;Q9UGR2;Q9UH65;Q9UH73;Q9UHH9;Q9UHR5;Q9UHV7;Q9UHY7;Q9UIA9;Q9UIF8;Q9UIG0;Q9UIL8;Q9UIS9;Q9UIV1;Q9UJM3;Q9UJW0;Q9UJX4;Q9UJX5;Q9UJY1;Q9UK33;Q9UK58;Q9UK73;Q9UKA9;Q9UKB1;Q9UKE5;Q9UKG1;Q9UKI8;Q9UKK3;Q9UKM9;Q9UKN5;Q9UKT7;Q9UKV3;Q9UKV5;Q9UKY1;Q9UL03;Q9UL15;Q9UL40;Q9ULD2;Q9ULK4;Q9ULM3;Q9ULM6;Q9ULR3;Q9ULX6;Q9UM54;Q9UMS0;Q9UMS4;Q9UMW8;Q9UMX1;Q9UMX3;Q9UN36;Q9UN37;Q9UN79;Q9UNE7;Q9UNF1;Q9UNH7;Q9UNL4;Q9UNM6;Q9UNP9;Q9UPN6;Q9UPN7;Q9UPN9;Q9UPR3;Q9UPT8;Q9UPW0;Q9UPY3;Q9UQ13;Q9UQ35;Q9UQ80;Q9UQ88;Q9Y222;Q9Y224;Q9Y243;Q9Y244;Q9Y252;Q9Y277;Q9Y2F9;Q9Y2G2;Q9Y2K5;Q9Y2S7;Q9Y2U9;Q9Y2W1;Q9Y2Z0;Q9Y314;Q9Y316;Q9Y333;Q9Y385;Q9Y3A5;Q9Y3B2;Q9Y3B4;Q9Y3B8;Q9Y3C5;Q9Y3D0;Q9Y3E1;Q9Y3F4;Q9Y3I1;Q9Y3M2;Q9Y3Q8;Q9Y3T9;Q9Y3V2;Q9Y483;Q9Y4A8;Q9Y4E8;Q9Y4X5;Q9Y4Y9;Q9Y508;Q9Y5A9;Q9Y5B9;Q9Y5Q3;Q9Y5S9;Q9Y5T5;Q9Y5V3;Q9Y5W3;Q9Y616;Q9Y618;Q9Y657;Q9Y6E0;Q9Y6H1;Q9Y6I3;Q9Y6I9;Q9Y6J0;Q9Y6K1;Q9Y6M1;A1YPR0;O14753;O43301;O43345;O43812;O75346;O95260;P15621;P17019;P17026;P17029;P17032;P17035;P17038;P22090;P32314;P51522;P52741;P52746;P57077;P57723;P81877;P84101;Q06732;Q0D2J5;Q12796;Q12872;Q14094;Q14201;Q14206;Q15651;Q16589;Q2TBC4;Q3MJ13;Q3ZCX4;Q5T8P6;Q68DY1;Q6EKJ0;Q6MZT1;Q6ZN55;Q7L3S4;Q7Z340;Q86X76;Q86YL5;Q8IWR0;Q8IY67;Q8IYN2;Q8N143;Q8N339;Q8N3J9;Q8N8Y5;Q8NBX0;Q8NEF9;Q8TF68;Q8WUA2;Q8WUF8;Q92610;Q92664;Q92747;Q96DT0;Q96EY9;Q96KR1;Q96SL8;Q9BQI9;Q9BR84;Q9BSK1;Q9BUT9;Q9BXK1;Q9GZZ0;Q9H009;Q9H0U9;Q9H213;Q9H3C7;Q9H6F5;Q9HAY2;Q9HCC6;Q9NRM2;Q9NVR2;Q9NZT2;Q9UEE9;Q9UH62;Q9UJ04;Q9ULL5;Q9Y2L8;Q9Y5P3;Q9Y6Q3;A0A1B0GUS4;A0A2R8Y619;A6NJL1;B4DU55;C9JCN9;C9JLR9;O60518;O75290;O75373;P0C6A0;P0CG40;P10075;P20962;Q03938;Q0VGE8;Q14586;Q147U1;Q15434;Q15773;Q1KMD3;Q1ZYL8;Q2TB10;Q3MIS6;Q5T0B9;Q5T5D7;Q5TEC3;Q5VIY5;Q5VZ46;Q68DI1;Q6AHZ1;Q6DD87;Q6IQ21;Q6NX49;Q6P280;Q6P9A1;Q6ZMW2;Q6ZN19;Q6ZN79;Q6ZNC4;Q6ZNG1;Q6ZR52;Q86T29;Q86XN6;Q8IUF1;Q8IYB9;Q8N141;Q8N1S5;Q8N587;Q8N823;Q8NDW4;Q8TAF7;Q8TEE9;Q8TF20;Q8TF32;Q92576;Q96AB3;Q96BX8;Q96EI5;Q96ER3;Q96GE5;Q96ME7;Q9BQE6;Q9BSK0;Q9BV87;Q9BWG4;Q9H1Z4;Q9H8G1;Q9H930;Q9HCE3;Q9HCK1;Q9HCZ1;Q9NW07;Q9P215;Q9P255;Q9P2F5;Q9UI15;Q9UL59;Q9ULD9;Q9Y2B9;Q9Y534;B4DX44;E7ETH6;P0C7V8;P0CJ79;P0DPD5;Q5JXB2;Q5VV16;Q7Z5D8;Q969E4;Q96D70;Q96IR2;Q9BY31;Q9C002;Q9UHQ7;Q9UJN7;Q9Y675"
"down_in_AS_young"	"GO_BP"	"0045056"	"transcytosis "	1	4626	5	5974	0	0.0836960160696351	0.0735203073003952	1	0	"O60763"
"down_in_AS_young"	"GO_BP"	"0033197"	"response to vitamin E "	1	4626	5	5974	0	0.0836960160696351	0.0735203073003952	1	0	"P07203"
"down_in_AS_young"	"GO_BP"	"0002091"	"negative regulation of receptor internalization "	1	4626	5	5974	0	0.0836960160696351	0.0735203073003952	1	0	"P07355"
"down_in_AS_young"	"GO_BP"	"1904659"	"glucose transmembrane transport "	1	4626	5	5974	0	0.0836960160696351	0.0735203073003952	1	0	"P22732"
