"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0005615"	"extracellular space "	"41/257"	"1409/17829"	15.9533073929961	7.90285489932133	1.08133656773649e-05	0.0272280547756047	2.01867649048778	"SFRP3_HUMAN;SEM3C_HUMAN;MDGA1_HUMAN;HPLN3_HUMAN;LIF_HUMAN;ITM2B_HUMAN;HMR1_HUMAN;COJA1_HUMAN;CXAR_HUMAN;EREG_HUMAN;ENOA_HUMAN;CXL14_HUMAN;EP3A_HUMAN;CYTS_HUMAN;APOL4_HUMAN;DRB1_HUMAN;MMP14_HUMAN;OLFM4_HUMAN;PGS2_HUMAN;HTRA1_HUMAN;LALBA_HUMAN;PODXL_HUMAN;SPRC_HUMAN;FGF2_HUMAN;VEGFA_HUMAN;TFF1_HUMAN;LYOX_HUMAN;TEST_HUMAN;TSP1_HUMAN;PTGDS_HUMAN;APOD_HUMAN;NDNF_HUMAN;CPXM2_HUMAN;HSPB1_HUMAN;IL12B_HUMAN;CO2A1_HUMAN;CO4A5_HUMAN;CO4A6_HUMAN;GDF1_HUMAN;GLHA_HUMAN;ATS15_HUMAN"
"Cluster_1"	"GO"	"0005886"	"plasma membrane "	"89/257"	"4231/17829"	34.6303501945525	23.7310000560884	3.86470869914994e-05	0.0973133650445955	1.45928743469316	"PLXB3_HUMAN;NEP_HUMAN;TMEDA_HUMAN;ROBO2_HUMAN;TRPA1_HUMAN;SCFD1_HUMAN;FHL1_HUMAN;FAT2_HUMAN;MDGA1_HUMAN;AP2A2_HUMAN;GPER1_HUMAN;JPH4_HUMAN;EMP3_HUMAN;ITM2B_HUMAN;NFASC_HUMAN;HMR1_HUMAN;OR8D2_HUMAN;NET4_HUMAN;CXAR_HUMAN;HYAS1_HUMAN;ENOA_HUMAN;GAS1_HUMAN;GLNA_HUMAN;CDCA4_HUMAN;GPC4_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KCND1_HUMAN;KIRR1_HUMAN;GPR85_HUMAN;FZD2_HUMAN;DRB1_HUMAN;GRID2_HUMAN;CRIM1_HUMAN;O51S1_HUMAN;MRGRG_HUMAN;MMP14_HUMAN;PLM_HUMAN;FABP5_HUMAN;OLFM4_HUMAN;OX2R_HUMAN;HTRA1_HUMAN;GPR32_HUMAN;CAH4_HUMAN;KPCZ_HUMAN;MRP1_HUMAN;LY6E_HUMAN;SMIM1_HUMAN;MTLR_HUMAN;OX1R_HUMAN;PODXL_HUMAN;SERC5_HUMAN;SCRB2_HUMAN;SPRC_HUMAN;IFIT5_HUMAN;OR5P2_HUMAN;PTPRO_HUMAN;TEST_HUMAN;MYH9_HUMAN;OTOAN_HUMAN;PODO_HUMAN;LT4R2_HUMAN;RAMP3_HUMAN;AHNK_HUMAN;DEN4C_HUMAN;CLD11_HUMAN;ADAM2_HUMAN;ICAM4_HUMAN;NAC1_HUMAN;GRIA1_HUMAN;FYB1_HUMAN;GPR39_HUMAN;HSPB1_HUMAN;ITAV_HUMAN;BCAM_HUMAN;ACM1_HUMAN;AMPE_HUMAN;CLC10_HUMAN;DQB2_HUMAN;GFRA2_HUMAN;GFRA3_HUMAN;GGT5_HUMAN;AGRG3_HUMAN;GASR_HUMAN;FPR2_HUMAN;CALM2_HUMAN;DPP6_HUMAN;EI2BA_HUMAN;CPPED_HUMAN"
"Cluster_1"	"GO"	"0050840"	"extracellular matrix binding "	"5/257"	"29/17829"	1.94552529182879	0.162656346401929	9.8549125016659e-05	0.248146696791947	11.9609553200054	"PGS2_HUMAN;SPRC_HUMAN;VEGFA_HUMAN;ITAV_HUMAN;ATS15_HUMAN"
"Cluster_1"	"GO"	"0009887"	"animal organ morphogenesis "	"9/257"	"129/17829"	3.50194552529183	0.723540299512031	0.000132952274951496	0.334773828327866	4.84001447832775	"FHL1_HUMAN;NET4_HUMAN;FOXF1_HUMAN;EREG_HUMAN;PGS2_HUMAN;EP300_HUMAN;FOXF2_HUMAN;FGF2_HUMAN;TLE3_HUMAN"
"Cluster_1"	"GO"	"0070062"	"extracellular exosome "	"48/257"	"1936/17829"	18.6770428015564	10.8587133322116	0.000141556637198251	0.356439612465197	1.72000514519085	"NEP_HUMAN;RS26_HUMAN;RUVB2_HUMAN;SEM3C_HUMAN;ROBO2_HUMAN;FAT2_HUMAN;FBRL_HUMAN;IF4A1_HUMAN;ITM2B_HUMAN;IF2G_HUMAN;DNJA1_HUMAN;ENOA_HUMAN;ENPP3_HUMAN;CYTS_HUMAN;GLNA_HUMAN;GPC4_HUMAN;HBAZ_HUMAN;GALT3_HUMAN;DRB1_HUMAN;FABP5_HUMAN;OLFM4_HUMAN;HTRA1_HUMAN;CAH4_HUMAN;PMVK_HUMAN;KPCZ_HUMAN;MRP1_HUMAN;RS18_HUMAN;RS4X_HUMAN;PODXL_HUMAN;SYUG_HUMAN;SERC5_HUMAN;SCRB2_HUMAN;RS8_HUMAN;PTPRO_HUMAN;TSP1_HUMAN;MYH9_HUMAN;PTGDS_HUMAN;PODO_HUMAN;AHNK_HUMAN;ADHX_HUMAN;CFAD_HUMAN;APOD_HUMAN;HSPB1_HUMAN;ITAV_HUMAN;1433T_HUMAN;BCAM_HUMAN;AMPE_HUMAN;CLIC5_HUMAN"
"Cluster_1"	"GO"	"0043536"	"positive regulation of blood vessel endothelial cell migration "	"5/257"	"32/17829"	1.94552529182879	0.179482864995232	0.000149237966177255	0.375781198834327	10.8396157587549	"STA5A_HUMAN;FGF2_HUMAN;VEGFA_HUMAN;TSP1_HUMAN;HSPB1_HUMAN"
"Cluster_1"	"GO"	"0030324"	"lung development "	"7/257"	"76/17829"	2.72373540856031	0.426271804363677	0.000153386590155953	0.386227434012689	6.38966823673971	"NEP_HUMAN;FOXF1_HUMAN;MMP14_HUMAN;EP300_HUMAN;FGF2_HUMAN;VEGFA_HUMAN;LYOX_HUMAN"
"Cluster_1"	"GO"	"0031012"	"extracellular matrix "	"12/257"	"234/17829"	4.66926070038911	1.31246845027764	0.000173487789166015	0.436842253120025	3.55761747979647	"HPLN3_HUMAN;COJA1_HUMAN;MMP14_HUMAN;VEGFA_HUMAN;LYOX_HUMAN;TSP1_HUMAN;NCAN_HUMAN;NDNF_HUMAN;CO2A1_HUMAN;CO4A5_HUMAN;CO4A6_HUMAN;ATS15_HUMAN"
"Cluster_1"	"GO"	"0005925"	"focal adhesion "	"16/257"	"392/17829"	6.22568093385214	2.1986650961916	0.000194196303869528	0.48898629314347	2.83157309616454	"NEP_HUMAN;FHL1_HUMAN;NFASC_HUMAN;FZD2_HUMAN;MMP14_HUMAN;GIT1_HUMAN;RS18_HUMAN;RS4X_HUMAN;SCRB2_HUMAN;RL19_HUMAN;RS8_HUMAN;MYH9_HUMAN;AHNK_HUMAN;HSPB1_HUMAN;ITAV_HUMAN;1433T_HUMAN"
"Cluster_1"	"GO"	"0043679"	"axon terminus "	"6/257"	"55/17829"	2.33463035019455	0.308486174210556	0.000196193976848415	0.494016433704308	7.56802263883976	"GPER1_HUMAN;GLNA_HUMAN;SYUG_HUMAN;SYUB_HUMAN;NAC1_HUMAN;ACM1_HUMAN"
