"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0005887"	"integral component of plasma membrane "	"132/1148"	"1284/17829"	11.4982578397213	7.2017499579337	1.1578727721302e-07	0.000617377762099824	1.5965922042398	"PLXB3_HUMAN;PLXC1_HUMAN;RHBG_HUMAN;SYT13_HUMAN;SIGL9_HUMAN;TMIG3_HUMAN;SEM3C_HUMAN;S28A2_HUMAN;TSN1_HUMAN;TRPA1_HUMAN;GPR17_HUMAN;I22R1_HUMAN;CDHR5_HUMAN;GPER1_HUMAN;MOT3_HUMAN;KCJ11_HUMAN;5HT3E_HUMAN;I22R2_HUMAN;KCNA4_HUMAN;GBRA2_HUMAN;HCN1_HUMAN;CAHM4_HUMAN;LPAR4_HUMAN;MCHR2_HUMAN;NSMA_HUMAN;MFS12_HUMAN;HRH3_HUMAN;FCRL3_HUMAN;CDHR1_HUMAN;CRFR2_HUMAN;HYAS1_HUMAN;EREG_HUMAN;CCR3_HUMAN;ASIC2_HUMAN;ATP4A_HUMAN;CAC1H_HUMAN;GABR1_HUMAN;ERBB2_HUMAN;ACHA_HUMAN;FCG2B_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KIRR1_HUMAN;GPR12_HUMAN;GRID2_HUMAN;ENTP1_HUMAN;MRP3_HUMAN;MRC1_HUMAN;OPRK_HUMAN;MMP14_HUMAN;O10H5_HUMAN;PLM_HUMAN;IYD1_HUMAN;KCNKH_HUMAN;OPRM_HUMAN;OX2R_HUMAN;DQA1_HUMAN;FCRL4_HUMAN;GPR37_HUMAN;GPR32_HUMAN;NCTR1_HUMAN;NPSR1_HUMAN;P2Y10_HUMAN;OXYR_HUMAN;MRP1_HUMAN;NPBW2_HUMAN;SL7A1_HUMAN;SIAT9_HUMAN;OX1R_HUMAN;O10J5_HUMAN;NMBR_HUMAN;PSYR_HUMAN;STAB2_HUMAN;S22A6_HUMAN;S23A1_HUMAN;TRFR_HUMAN;PCD15_HUMAN;PCD20_HUMAN;MEP1B_HUMAN;PGFRB_HUMAN;SSR1_HUMAN;S6A16_HUMAN;PLPR4_HUMAN;S26A9_HUMAN;T4S1_HUMAN;P2RX5_HUMAN;VSXL2_HUMAN;TS1R2_HUMAN;XCR1_HUMAN;NTR1_HUMAN;NTRK3_HUMAN;O52A1_HUMAN;RET_HUMAN;PTPRH_HUMAN;TMC8_HUMAN;LT4R2_HUMAN;RAMP3_HUMAN;ACM5_HUMAN;ACKR4_HUMAN;ATP7B_HUMAN;AT2B2_HUMAN;ACM2_HUMAN;ABCA4_HUMAN;ADAM2_HUMAN;IL2RB_HUMAN;IL2RG_HUMAN;ICAM4_HUMAN;IL3RB_HUMAN;IL40_HUMAN;CAHM6_HUMAN;NAC1_HUMAN;NTCP_HUMAN;NPT4_HUMAN;NPY2R_HUMAN;KCND2_HUMAN;GPR19_HUMAN;GPR39_HUMAN;HHIP_HUMAN;ITAV_HUMAN;CALY_HUMAN;CNGA1_HUMAN;EAA4_HUMAN;ACM1_HUMAN;BT1A1_HUMAN;CLTR1_HUMAN;CLCA2_HUMAN;AGRG3_HUMAN;DCLK1_HUMAN;ADA23_HUMAN;CD5_HUMAN;CD6_HUMAN;DRD5_HUMAN"
"Cluster_1"	"GO"	"0005615"	"extracellular space "	"140/1148"	"1409/17829"	12.1951219512195	7.90285489932133	2.80663896540165e-07	0.00149649989635216	1.5431286676245	"PEPC_HUMAN;PDZD7_HUMAN;UTS2_HUMAN;RET4_HUMAN;SFRP3_HUMAN;TICN3_HUMAN;SLUR1_HUMAN;SEM3C_HUMAN;SG2A1_HUMAN;SH3L1_HUMAN;LRRK2_HUMAN;LG3BP_HUMAN;MDGA1_HUMAN;CCN5_HUMAN;FGF16_HUMAN;KERA_HUMAN;KLH17_HUMAN;HPLN3_HUMAN;LIF_HUMAN;I22R2_HUMAN;GALA_HUMAN;DCD_HUMAN;IGF2_HUMAN;COCA1_HUMAN;COJA1_HUMAN;CHIT1_HUMAN;FHR1_HUMAN;CAD13_HUMAN;CCL26_HUMAN;CMGA_HUMAN;CRIS3_HUMAN;FAM3D_HUMAN;EREG_HUMAN;GP2_HUMAN;ADA15_HUMAN;AGRP_HUMAN;ATP4A_HUMAN;ENOA_HUMAN;GABR1_HUMAN;CXL13_HUMAN;CXL14_HUMAN;EP3A_HUMAN;FINC_HUMAN;CYTS_HUMAN;CCL11_HUMAN;GON2_HUMAN;APOL4_HUMAN;CEL3B_HUMAN;FBN2_HUMAN;GP15L_HUMAN;HGFA_HUMAN;CSH2_HUMAN;C1QRF_HUMAN;LYPD8_HUMAN;MMP14_HUMAN;DMBT1_HUMAN;IGFL2_HUMAN;OLFM4_HUMAN;MMP2_HUMAN;PROP_HUMAN;CP4AM_HUMAN;LALBA_HUMAN;ODAM_HUMAN;SCRG1_HUMAN;SG1D1_HUMAN;SG1D2_HUMAN;PROL1_HUMAN;PRS33_HUMAN;PCD15_HUMAN;PA21B_HUMAN;TRFM_HUMAN;SODE_HUMAN;SCUB2_HUMAN;VASN_HUMAN;FGF2_HUMAN;IFNK_HUMAN;TSG6_HUMAN;RNAS8_HUMAN;WNT8A_HUMAN;WNT7A_HUMAN;ZA2G_HUMAN;TEST_HUMAN;TSP1_HUMAN;VSTM1_HUMAN;VPREB_HUMAN;RETN_HUMAN;TARSH_HUMAN;TNFB_HUMAN;VTDB_HUMAN;UCMA_HUMAN;WNT1_HUMAN;TMC8_HUMAN;RENI_HUMAN;A1AT_HUMAN;ACE_HUMAN;AFAM_HUMAN;C1R_HUMAN;ANXA1_HUMAN;ASPN_HUMAN;A2ML1_HUMAN;CBLN1_HUMAN;ADIPO_HUMAN;ARGI1_HUMAN;APOD_HUMAN;CRSPL_HUMAN;FBLN7_HUMAN;IL17_HUMAN;IBP3_HUMAN;IL19_HUMAN;IC1_HUMAN;IL22_HUMAN;IL2_HUMAN;IL5RA_HUMAN;IL40_HUMAN;NPY_HUMAN;NGF_HUMAN;CPXM2_HUMAN;INHBC_HUMAN;HSPB1_HUMAN;IL12B_HUMAN;MMP7_HUMAN;DHH_HUMAN;BSSP4_HUMAN;BT1A1_HUMAN;BPI_HUMAN;CO2A1_HUMAN;CO3_HUMAN;CO4A6_HUMAN;CO8A1_HUMAN;GDF11_HUMAN;GDF1_HUMAN;GLHA_HUMAN;ACTN1_HUMAN;ATS15_HUMAN;CBR3_HUMAN;CR2_HUMAN;DSCL1_HUMAN;ACTA_HUMAN;ACTC_HUMAN;CCN2_HUMAN"
"Cluster_1"	"GO"	"0005576"	"extracellular region "	"161/1148"	"1702/17829"	14.0243902439024	9.54624488193393	6.24838501571033e-07	0.00333163889037675	1.46910019775873	"PDZD2_HUMAN;UTS2_HUMAN;OXLA_HUMAN;PRS37_HUMAN;RET4_HUMAN;TICN3_HUMAN;PADI2_HUMAN;SLUR1_HUMAN;LG3BP_HUMAN;MDGA1_HUMAN;MDGA2_HUMAN;ILF2_HUMAN;FIBIN_HUMAN;FGF16_HUMAN;KLK10_HUMAN;KERA_HUMAN;LIF_HUMAN;IGLL1_HUMAN;I22R2_HUMAN;ILRL1_HUMAN;GALA_HUMAN;CST11_HUMAN;FBN3_HUMAN;DCD_HUMAN;IGF2_HUMAN;HYAL3_HUMAN;COCA1_HUMAN;HPSE2_HUMAN;ATL1_HUMAN;COJA1_HUMAN;CHIT1_HUMAN;FHR1_HUMAN;CAD13_HUMAN;CMGA_HUMAN;CRIS3_HUMAN;FAM3D_HUMAN;F180B_HUMAN;EREG_HUMAN;GP2_HUMAN;ADM5_HUMAN;CXL13_HUMAN;FINC_HUMAN;EST5A_HUMAN;CCL11_HUMAN;GON2_HUMAN;FBN2_HUMAN;GP15L_HUMAN;HGFA_HUMAN;ATS16_HUMAN;LYPD8_HUMAN;DMBT1_HUMAN;FABP5_HUMAN;P20D1_HUMAN;OLFM4_HUMAN;MMP2_HUMAN;PA2G5_HUMAN;PROP_HUMAN;BPIA3_HUMAN;FHR5_HUMAN;LYG2_HUMAN;ODAM_HUMAN;DNAI1_HUMAN;ACP7_HUMAN;LY65B_HUMAN;LY6E_HUMAN;MUC19_HUMAN;OREX_HUMAN;PRS6A_HUMAN;SIG10_HUMAN;PCDP1_HUMAN;PROL1_HUMAN;SPIT3_HUMAN;REG4_HUMAN;PCD15_HUMAN;PA21B_HUMAN;TRFM_HUMAN;SODE_HUMAN;MEP1B_HUMAN;PROK2_HUMAN;SCUB2_HUMAN;FGF2_HUMAN;IFNK_HUMAN;TSG6_HUMAN;TEPP_HUMAN;MEPE_HUMAN;PNOC_HUMAN;WNT8A_HUMAN;WNT7A_HUMAN;XRCC6_HUMAN;PROK1_HUMAN;ZA2G_HUMAN;TEST_HUMAN;TSP1_HUMAN;CRLF2_HUMAN;NCAN_HUMAN;OTOAN_HUMAN;VPREB_HUMAN;RETN_HUMAN;TARSH_HUMAN;PRS58_HUMAN;VTDB_HUMAN;WNT1_HUMAN;VWDE_HUMAN;PPBT_HUMAN;RENI_HUMAN;A1AT_HUMAN;ACE_HUMAN;AGAL_HUMAN;ADEC1_HUMAN;AFAM_HUMAN;C1R_HUMAN;ANXA1_HUMAN;CFAD_HUMAN;DIK2B_HUMAN;CBLN1_HUMAN;ADCL2_HUMAN;ADIPO_HUMAN;APOM_HUMAN;ARGI1_HUMAN;APOD_HUMAN;DB119_HUMAN;HORN_HUMAN;IL17_HUMAN;IBP3_HUMAN;IL19_HUMAN;IC1_HUMAN;IL22_HUMAN;ICAM4_HUMAN;IL2_HUMAN;NEK10_HUMAN;NPY_HUMAN;ITIH5_HUMAN;NGF_HUMAN;LYZL5_HUMAN;INHBC_HUMAN;HHIP_HUMAN;ISK8_HUMAN;IL12B_HUMAN;MMP7_HUMAN;BPI_HUMAN;CO2A1_HUMAN;CO3_HUMAN;CO4A6_HUMAN;CO8A1_HUMAN;CLCA2_HUMAN;CAND1_HUMAN;GFOD1_HUMAN;GFRA4_HUMAN;GLBL2_HUMAN;GDIB_HUMAN;GLHA_HUMAN;GLB1L_HUMAN;DYH5_HUMAN;ACTN1_HUMAN;ADCYA_HUMAN;ADA23_HUMAN;CD6_HUMAN;CPPED_HUMAN;F13B_HUMAN;CCN2_HUMAN;DB110_HUMAN"
"Cluster_1"	"GO"	"0004930"	"G protein-coupled receptor activity "	"74/1148"	"633/17829"	6.44599303135888	3.55039542318694	1.8751711598205e-06	0.00999841262416292	1.81557045428274	"OR6K3_HUMAN;TA2R9_HUMAN;GPR17_HUMAN;GPER1_HUMAN;GPR21_HUMAN;LPAR4_HUMAN;O13G1_HUMAN;OR1M1_HUMAN;O52N5_HUMAN;OR8D2_HUMAN;OR1E3_HUMAN;O51E1_HUMAN;FZD1_HUMAN;GP158_HUMAN;GPR85_HUMAN;GPR12_HUMAN;FZD2_HUMAN;OR5K2_HUMAN;O51S1_HUMAN;MRGRG_HUMAN;OPRK_HUMAN;OR2H2_HUMAN;OPRM_HUMAN;OR4D9_HUMAN;OX2R_HUMAN;GPR37_HUMAN;GPR32_HUMAN;OR6N1_HUMAN;OR1A2_HUMAN;P2Y10_HUMAN;OXYR_HUMAN;O10D3_HUMAN;OR8J3_HUMAN;O11H6_HUMAN;OR8K1_HUMAN;OR4D6_HUMAN;NPBW2_HUMAN;O5AS1_HUMAN;OR1L3_HUMAN;OR2K2_HUMAN;O14I1_HUMAN;O52N1_HUMAN;MTLR_HUMAN;OX1R_HUMAN;NMBR_HUMAN;O56B1_HUMAN;OR4DB_HUMAN;PSYR_HUMAN;OR5C1_HUMAN;TA2R1_HUMAN;SSR1_HUMAN;T2R30_HUMAN;OR5P2_HUMAN;O5AN1_HUMAN;OR2F2_HUMAN;O51B6_HUMAN;TS1R2_HUMAN;NTR1_HUMAN;O52A1_HUMAN;OR6A2_HUMAN;O52Z1_HUMAN;NPY_HUMAN;GPR19_HUMAN;O52K2_HUMAN;GPR39_HUMAN;O52A5_HUMAN;O52D1_HUMAN;O51A2_HUMAN;AGRG3_HUMAN;GASR_HUMAN;FPR2_HUMAN;GP148_HUMAN;GP171_HUMAN;DRD5_HUMAN"
"Cluster_1"	"GO"	"0007155"	"cell adhesion "	"51/1148"	"407/17829"	4.44250871080139	2.28279768915811	1.26519442863786e-05	0.0674601669349705	1.94608078144664	"PDZD2_HUMAN;PLXC1_HUMAN;SIGL9_HUMAN;SLUR1_HUMAN;LG3BP_HUMAN;CCN5_HUMAN;CDHR5_HUMAN;HPLN3_HUMAN;FES_HUMAN;COCA1_HUMAN;FERM1_HUMAN;COJA1_HUMAN;BCAR1_HUMAN;CDHR1_HUMAN;HYAS1_HUMAN;CCR3_HUMAN;FINC_HUMAN;CCL11_HUMAN;ENTP1_HUMAN;OLFM4_HUMAN;CLD14_HUMAN;SLAF1_HUMAN;SIG10_HUMAN;STAB2_HUMAN;PCD15_HUMAN;PCD20_HUMAN;TSG6_HUMAN;TROAP_HUMAN;ZA2G_HUMAN;TSP1_HUMAN;ITB7_HUMAN;NCAN_HUMAN;CLD11_HUMAN;ADAM2_HUMAN;FBLN7_HUMAN;ICAM4_HUMAN;IL2_HUMAN;HCK_HUMAN;LMLN2_HUMAN;L1CAM_HUMAN;ITAV_HUMAN;ADA_HUMAN;CO4A6_HUMAN;CLD9_HUMAN;CO8A1_HUMAN;CLCA2_HUMAN;FPR2_HUMAN;ADA23_HUMAN;CLM8_HUMAN;EMP2_HUMAN;CCN2_HUMAN"
"Cluster_1"	"GO"	"0005886"	"plasma membrane "	"329/1148"	"4231/17829"	28.6585365853659	23.7310000560884	3.03704039817937e-05	0.161934994030924	1.20764133486289	"PDZD2_HUMAN;PDZD7_HUMAN;PLXB3_HUMAN;PLXC1_HUMAN;OR6K3_HUMAN;RAC2_HUMAN;RHBG_HUMAN;SYT13_HUMAN;SYT7_HUMAN;TA2R9_HUMAN;SIGL9_HUMAN;TMEDA_HUMAN;TMIG3_HUMAN;PTPRN_HUMAN;ROBO2_HUMAN;S27A2_HUMAN;S28A2_HUMAN;SHC4_HUMAN;TSN1_HUMAN;TRPA1_HUMAN;STEA2_HUMAN;RAB9B_HUMAN;SCFD1_HUMAN;FHL1_HUMAN;FAT2_HUMAN;LRRK2_HUMAN;MAGE1_HUMAN;MDGA1_HUMAN;MDGA2_HUMAN;CPNS2_HUMAN;CGAS_HUMAN;GPR17_HUMAN;LRP11_HUMAN;MARK2_HUMAN;MAST1_HUMAN;MAST2_HUMAN;I22R1_HUMAN;AP2A2_HUMAN;GPER1_HUMAN;MOT3_HUMAN;KCJ11_HUMAN;ABCG2_HUMAN;5HT3E_HUMAN;IFI6_HUMAN;KCNN2_HUMAN;KCNA4_HUMAN;JPH4_HUMAN;KPB1_HUMAN;ILRL1_HUMAN;GBRA2_HUMAN;GPR21_HUMAN;L2GL2_HUMAN;HCN1_HUMAN;CUBN_HUMAN;EMP3_HUMAN;DCC_HUMAN;EPB42_HUMAN;GSG1L_HUMAN;GPR87_HUMAN;LPAR4_HUMAN;MCHR2_HUMAN;NSMA_HUMAN;HYAL3_HUMAN;O13G1_HUMAN;AN13B_HUMAN;HPSE2_HUMAN;DLGP1_HUMAN;HRH3_HUMAN;OR1M1_HUMAN;O52N5_HUMAN;OR8D2_HUMAN;OR1E3_HUMAN;O51E1_HUMAN;DGKK_HUMAN;BASP1_HUMAN;CAD13_HUMAN;CRFR2_HUMAN;HYAS1_HUMAN;NCF1_HUMAN;GP2_HUMAN;ADA15_HUMAN;APBA2_HUMAN;CCR3_HUMAN;ASIC2_HUMAN;ATP4A_HUMAN;CAVN1_HUMAN;BLNK_HUMAN;ENOA_HUMAN;FZD1_HUMAN;GABR1_HUMAN;ERBB2_HUMAN;FINC_HUMAN;GP158_HUMAN;CDCA4_HUMAN;ACHA_HUMAN;GPC4_HUMAN;FCG2B_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KCND1_HUMAN;KIRR1_HUMAN;GPR85_HUMAN;GPR12_HUMAN;FZD2_HUMAN;FCHO1_HUMAN;BLVRB_HUMAN;GRID2_HUMAN;ENTP1_HUMAN;MRP3_HUMAN;OR5K2_HUMAN;O51S1_HUMAN;LYPD8_HUMAN;MRC1_HUMAN;MRGRG_HUMAN;OPRK_HUMAN;OR2H2_HUMAN;MMP14_HUMAN;O10H5_HUMAN;PLM_HUMAN;FABP5_HUMAN;OLFM4_HUMAN;IYD1_HUMAN;MMP2_HUMAN;PA2G5_HUMAN;PMP22_HUMAN;PROP_HUMAN;KCNKH_HUMAN;OPRM_HUMAN;OR4D9_HUMAN;OX2R_HUMAN;DQA1_HUMAN;GPR37_HUMAN;GPR32_HUMAN;LANC3_HUMAN;CP2W1_HUMAN;CCG3_HUMAN;CAH4_HUMAN;NCTR1_HUMAN;NPSR1_HUMAN;OR6N1_HUMAN;OR1A2_HUMAN;RAP2A_HUMAN;NRK2_HUMAN;OSTB_HUMAN;P2Y10_HUMAN;OXYR_HUMAN;PTC2_HUMAN;MRP1_HUMAN;ANK1_HUMAN;CLD14_HUMAN;LY6E_HUMAN;NEXN_HUMAN;O10D3_HUMAN;MUC19_HUMAN;MUCL3_HUMAN;OR8J3_HUMAN;O11H6_HUMAN;IRS4_HUMAN;OR8K1_HUMAN;OR4D6_HUMAN;RSLAA_HUMAN;MICA1_HUMAN;NPBW2_HUMAN;O5AS1_HUMAN;OR1L3_HUMAN;OR2K2_HUMAN;O14I1_HUMAN;OSTA_HUMAN;SIR2_HUMAN;SMIM1_HUMAN;SL7A1_HUMAN;SL9A7_HUMAN;SIG10_HUMAN;SIG15_HUMAN;O52N1_HUMAN;MTLR_HUMAN;OX1R_HUMAN;O10J5_HUMAN;NMBR_HUMAN;O56B1_HUMAN;OR4DB_HUMAN;PSYR_HUMAN;PKP3_HUMAN;STAB2_HUMAN;OR5C1_HUMAN;TCAM2_HUMAN;S22A6_HUMAN;S22AE_HUMAN;S23A1_HUMAN;TRFR_HUMAN;TRFM_HUMAN;TA2R1_HUMAN;STYK1_HUMAN;SERC5_HUMAN;PGFRB_HUMAN;SSR1_HUMAN;T2R30_HUMAN;S10A3_HUMAN;VASN_HUMAN;T184A_HUMAN;T179B_HUMAN;IFIT5_HUMAN;OR5P2_HUMAN;O5AN1_HUMAN;OR2F2_HUMAN;O51B6_HUMAN;PLPR4_HUMAN;PNOC_HUMAN;RIMS1_HUMAN;S26A9_HUMAN;VISTA_HUMAN;P2RX5_HUMAN;TYRP2_HUMAN;WNT7A_HUMAN;TS1R2_HUMAN;XCR1_HUMAN;TEST_HUMAN;CRLF2_HUMAN;ITB7_HUMAN;NTR1_HUMAN;NTRK3_HUMAN;O52A1_HUMAN;OTOAN_HUMAN;RET_HUMAN;TNFB_HUMAN;WNT1_HUMAN;LT4R2_HUMAN;NLRP6_HUMAN;PPBT_HUMAN;OR6A2_HUMAN;O52Z1_HUMAN;RAMP3_HUMAN;RGS1_HUMAN;REM1_HUMAN;REM2_HUMAN;RGS2_HUMAN;RENI_HUMAN;ACM5_HUMAN;ACE_HUMAN;ACKR4_HUMAN;AL3B1_HUMAN;ANXA1_HUMAN;ATP7B_HUMAN;DEN4C_HUMAN;CD3D_HUMAN;CLD11_HUMAN;AT2B2_HUMAN;AT10B_HUMAN;AT134_HUMAN;BEST2_HUMAN;ACM2_HUMAN;BT3A1_HUMAN;ADAM2_HUMAN;ARHG1_HUMAN;IL23R_HUMAN;IL2RB_HUMAN;IL2RG_HUMAN;ICAM4_HUMAN;ICEF1_HUMAN;IL5RA_HUMAN;IL3RB_HUMAN;HCK_HUMAN;ISLR2_HUMAN;NAC1_HUMAN;GRIA1_HUMAN;IFM1_HUMAN;NTCP_HUMAN;NPT4_HUMAN;NPY2R_HUMAN;KCND2_HUMAN;GPR19_HUMAN;O52K2_HUMAN;FYB1_HUMAN;GPR39_HUMAN;IGSF8_HUMAN;O52A5_HUMAN;O52D1_HUMAN;MPZL2_HUMAN;GML_HUMAN;GPM6B_HUMAN;L1CAM_HUMAN;HSPB1_HUMAN;O51A2_HUMAN;ITA2B_HUMAN;ITAV_HUMAN;KELL_HUMAN;ADA_HUMAN;C2D1A_HUMAN;CNGA1_HUMAN;DHH_HUMAN;DYNAP_HUMAN;EAA4_HUMAN;DRP2_HUMAN;ACM1_HUMAN;BT1A1_HUMAN;ADA11_HUMAN;CAN10_HUMAN;CLTR1_HUMAN;CNNM4_HUMAN;CO3_HUMAN;CLD9_HUMAN;CLCA2_HUMAN;GFRA2_HUMAN;GFRA3_HUMAN;GFRA4_HUMAN;GGT5_HUMAN;ABCA2_HUMAN;ACTN1_HUMAN;AGRG3_HUMAN;CACB4_HUMAN;GASR_HUMAN;FPR2_HUMAN;CTR3_HUMAN;CARL2_HUMAN;CR2_HUMAN;DSCL1_HUMAN;GP148_HUMAN;GP171_HUMAN;ADA23_HUMAN;CD5_HUMAN;CLM8_HUMAN;EI2BA_HUMAN;EMP2_HUMAN;CPPED_HUMAN;DRD5_HUMAN;BORG3_HUMAN;BORG5_HUMAN;CCN2_HUMAN;ERAP2_HUMAN"
"Cluster_1"	"GO"	"0007218"	"neuropeptide signaling pathway "	"18/1148"	"88/17829"	1.56794425087108	0.493577878736889	4.58565536049185e-05	0.244507143821425	3.17669068736142	"GALA_HUMAN;MCHR2_HUMAN;AGRP_HUMAN;OPRK_HUMAN;OPRM_HUMAN;OX2R_HUMAN;GPR37_HUMAN;NPSR1_HUMAN;OREX_HUMAN;NPBW2_HUMAN;OX1R_HUMAN;PROK2_HUMAN;SSR1_HUMAN;PNOC_HUMAN;NTR1_HUMAN;LT4R2_HUMAN;NPY_HUMAN;CLTR1_HUMAN"
"Cluster_1"	"GO"	"0007268"	"chemical synaptic transmission "	"31/1148"	"226/17829"	2.70034843205575	1.26759773402883	0.000149481100714498	0.797033229009701	2.13028815022664	"UTS2_HUMAN;5HT3E_HUMAN;GBRA2_HUMAN;DLGP1_HUMAN;HRH3_HUMAN;CPLX1_HUMAN;APBA2_HUMAN;ASIC2_HUMAN;ACHA_HUMAN;OPRK_HUMAN;O10H5_HUMAN;PMP22_HUMAN;OX2R_HUMAN;OREX_HUMAN;OX1R_HUMAN;O10J5_HUMAN;SYUG_HUMAN;PNOC_HUMAN;SYUB_HUMAN;NTR1_HUMAN;ACM5_HUMAN;ACM2_HUMAN;CBLN1_HUMAN;GRIA1_HUMAN;NPY_HUMAN;KCND2_HUMAN;GIPC1_HUMAN;EAA4_HUMAN;ACM1_HUMAN;CACB4_HUMAN;DRD5_HUMAN"
"Cluster_1"	"GO"	"0007197"	"adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway "	"5/1148"	"8/17829"	0.435540069686411	0.0448707162488081	0.0006155798158395	1	9.70655487804878	"HRH3_HUMAN;OPRM_HUMAN;ACM5_HUMAN;ACM2_HUMAN;ACM1_HUMAN"
"Cluster_1"	"GO"	"0004984"	"olfactory receptor activity "	"40/1148"	"359/17829"	3.48432055749129	2.01357339166526	0.00115056290206872	1	1.73041646851009	"OR6K3_HUMAN;O13G1_HUMAN;OR1M1_HUMAN;O52N5_HUMAN;OR8D2_HUMAN;OR1E3_HUMAN;O51E1_HUMAN;OR5K2_HUMAN;O51S1_HUMAN;OR2H2_HUMAN;O10H5_HUMAN;OR4D9_HUMAN;OR6N1_HUMAN;OR1A2_HUMAN;O10D3_HUMAN;OR8J3_HUMAN;O11H6_HUMAN;OR8K1_HUMAN;OR4D6_HUMAN;O5AS1_HUMAN;OR1L3_HUMAN;OR2K2_HUMAN;O14I1_HUMAN;O52N1_HUMAN;O10J5_HUMAN;O56B1_HUMAN;OR4DB_HUMAN;OR5C1_HUMAN;OR5P2_HUMAN;O5AN1_HUMAN;OR2F2_HUMAN;O51B6_HUMAN;O52A1_HUMAN;OR6A2_HUMAN;O52Z1_HUMAN;O52K2_HUMAN;O52A5_HUMAN;O52D1_HUMAN;O51A2_HUMAN;GP148_HUMAN"
