"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"Cluster_1"	"GO"	"0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding "	"111/1205"	"1124/17829"	9.21161825726141	6.30433563295754	6.73523522061783e-05	0.357169523749363	1.4611560668035	"PDX1_HUMAN;SP7_HUMAN;UTY_HUMAN;SPIB_HUMAN;SALL1_HUMAN;H2AZ_HUMAN;IRF8_HUMAN;IRX5_HUMAN;GRHL1_HUMAN;NF2L3_HUMAN;EVX1_HUMAN;KLF14_HUMAN;DUX4_HUMAN;ELK1_HUMAN;HES7_HUMAN;FX4L5_HUMAN;PAX7_HUMAN;FOXA3_HUMAN;KLF15_HUMAN;FOXB1_HUMAN;EGR2_HUMAN;NR1H2_HUMAN;COE1_HUMAN;CEBPB_HUMAN;BC11A_HUMAN;PRD15_HUMAN;PPARD_HUMAN;PO6F1_HUMAN;SOX2_HUMAN;SP9_HUMAN;SMYD3_HUMAN;NACC1_HUMAN;SCRT1_HUMAN;SOX12_HUMAN;STA5A_HUMAN;SNAI2_HUMAN;VENTX_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;ZN132_HUMAN;ZIC3_HUMAN;ZSCA4_HUMAN;ZNF43_HUMAN;PKNX2_HUMAN;ZEB1_HUMAN;ZNF81_HUMAN;ZN461_HUMAN;ZN707_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN417_HUMAN;ZN600_HUMAN;ZN841_HUMAN;ZN689_HUMAN;ZN430_HUMAN;ZN574_HUMAN;ZN543_HUMAN;ZNF90_HUMAN;ZN587_HUMAN;SYSC_HUMAN;NKX62_HUMAN;ZN334_HUMAN;ZN140_HUMAN;ZN253_HUMAN;ZN506_HUMAN;ZN761_HUMAN;ZN763_HUMAN;ZN765_HUMAN;ZN770_HUMAN;ZN776_HUMAN;ZN267_HUMAN;ZN782_HUMAN;ZNF71_HUMAN;ZN470_HUMAN;TF65_HUMAN;ZN595_HUMAN;ZN333_HUMAN;ZN816_HUMAN;ZN845_HUMAN;ZN888_HUMAN;ZN568_HUMAN;ZN723_HUMAN;ZN728_HUMAN;ZN737_HUMAN;ZN492_HUMAN;ZN500_HUMAN;ZN611_HUMAN;ZN616_HUMAN;ZN37A_HUMAN;ZN383_HUMAN;ZBT16_HUMAN;ZNF85_HUMAN;ZBT7B_HUMAN;TFCP2_HUMAN;ZN814_HUMAN;NKX24_HUMAN;RD23B_HUMAN;BHE23_HUMAN;HXB3_HUMAN;HXA10_HUMAN;MYBA_HUMAN;NFYA_HUMAN;IRF4_HUMAN;HEYL_HUMAN;HSF2_HUMAN;CREB3_HUMAN;GFI1B_HUMAN;GLI3_HUMAN;GLIS1_HUMAN;ATOH8_HUMAN;DMTA2_HUMAN"
"Cluster_1"	"GO"	"0071805"	"potassium ion transmembrane transport "	"18/1205"	"98/17829"	1.49377593360996	0.549666274047899	0.00026758915315824	1	2.7176052163604	"NCKX4_HUMAN;HCN4_HUMAN;KCNKC_HUMAN;KCJ11_HUMAN;KCNH4_HUMAN;KCNH6_HUMAN;KCNK7_HUMAN;KCNS1_HUMAN;KCNN3_HUMAN;KCNK9_HUMAN;KCA10_HUMAN;KCNF1_HUMAN;KCNE1_HUMAN;KCNH3_HUMAN;KCNQ3_HUMAN;KCNK6_HUMAN;SL9A8_HUMAN;ABCC9_HUMAN"
"Cluster_1"	"GO"	"0045926"	"negative regulation of growth "	"6/1205"	"15/17829"	0.497925311203319	0.0841325929665152	0.00133796422726269	1	5.91834024896266	"MT1A_HUMAN;MT1M_HUMAN;MT1X_HUMAN;MT1E_HUMAN;BBC3_HUMAN;MT1H_HUMAN"
"Cluster_1"	"GO"	"0051092"	"positive regulation of NF-kappaB transcription factor activity "	"21/1205"	"144/17829"	1.74273858921162	0.807672892478546	0.00161671572485003	1	2.15772821576763	"TRFL_HUMAN;TRI22_HUMAN;IRAK3_HUMAN;CAR11_HUMAN;ANGT_HUMAN;FLOT2_HUMAN;KPCT_HUMAN;SPHK1_HUMAN;TRI15_HUMAN;TRADD_HUMAN;PA21B_HUMAN;TNFA_HUMAN;UB2V1_HUMAN;PPIA_HUMAN;X3CL1_HUMAN;TF65_HUMAN;TLR9_HUMAN;RB6I2_HUMAN;IL18_HUMAN;NPM_HUMAN;CATA_HUMAN"
"Cluster_1"	"GO"	"0010273"	"detoxification of copper ion "	"5/1205"	"11/17829"	0.4149377593361	0.0616972348421112	0.00220337919935551	1	6.72538664654847	"MT1A_HUMAN;MT1M_HUMAN;MT1X_HUMAN;MT1E_HUMAN;MT1H_HUMAN"
"Cluster_1"	"GO"	"0005249"	"voltage-gated potassium channel activity "	"11/1205"	"55/17829"	0.912863070539419	0.308486174210556	0.00224239362197494	1	2.95917012448133	"HCN4_HUMAN;KCJ11_HUMAN;KCNH4_HUMAN;KCNH6_HUMAN;KCNS1_HUMAN;KCNK9_HUMAN;KCA10_HUMAN;KCAB3_HUMAN;KCNF1_HUMAN;KCNH3_HUMAN;KCNQ3_HUMAN"
"Cluster_1"	"GO"	"0071294"	"cellular response to zinc ion "	"6/1205"	"20/17829"	0.497925311203319	0.11217679062202	0.00435439365777518	1	4.43875518672199	"MT1A_HUMAN;MT1M_HUMAN;MT1X_HUMAN;MT1E_HUMAN;HVCN1_HUMAN;MT1H_HUMAN"
"Cluster_1"	"GO"	"0005242"	"inward rectifier potassium channel activity "	"6/1205"	"20/17829"	0.497925311203319	0.11217679062202	0.00435439365777518	1	4.43875518672199	"KCJ11_HUMAN;KCNJ9_HUMAN;KCNH6_HUMAN;KCNN3_HUMAN;KCNK6_HUMAN;KCNJ4_HUMAN"
"Cluster_1"	"GO"	"0006813"	"potassium ion transport "	"11/1205"	"65/17829"	0.912863070539419	0.364574569521566	0.00682250013802249	1	2.50391318225343	"KCNH4_HUMAN;KCNK7_HUMAN;KCNS1_HUMAN;KCNK9_HUMAN;KCA10_HUMAN;KCAB3_HUMAN;KCNF1_HUMAN;KCNH3_HUMAN;KCNK6_HUMAN;KCMB4_HUMAN;KCNJ4_HUMAN"
"Cluster_1"	"GO"	"0045987"	"positive regulation of smooth muscle contraction "	"5/1205"	"16/17829"	0.4149377593361	0.0897414324976162	0.0079322931450735	1	4.62370331950207	"TA2R_HUMAN;ITA2_HUMAN;SPHK1_HUMAN;SRC8_HUMAN;PAR1_HUMAN"
"Cluster_1"	"GO"	"0009411"	"response to UV "	"8/1205"	"40/17829"	0.663900414937759	0.224353581244041	0.0086314015102256	1	2.95917012448133	"UVSSA_HUMAN;RO60_HUMAN;TIPIN_HUMAN;DPOD1_HUMAN;PML_HUMAN;P5I13_HUMAN;MP2K7_HUMAN;CDN2D_HUMAN"
"Cluster_1"	"GO"	"0009611"	"response to wounding "	"10/1205"	"58/17829"	0.829875518672199	0.325312692803859	0.00865367736996726	1	2.55100872800114	"PDX1_HUMAN;ID3_HUMAN;MP2K4_HUMAN;MK_HUMAN;KS6B1_HUMAN;SOX2_HUMAN;PAR1_HUMAN;NMDE1_HUMAN;NMDE3_HUMAN;INHBB_HUMAN"
"Cluster_1"	"GO"	"0005833"	"hemoglobin complex "	"4/1205"	"10/17829"	0.33195020746888	0.0560883953110102	0.00882507809950894	1	5.91834024896266	"HBA_HUMAN;HBAT_HUMAN;HBB_HUMAN;AHSP_HUMAN"
"Cluster_1"	"GO"	"0050729"	"positive regulation of inflammatory response "	"13/1205"	"85/17829"	1.07883817427386	0.476751360143586	0.00914616616659134	1	2.26289480107396	"PDCD4_HUMAN;NKG7_HUMAN;ANGT_HUMAN;MK_HUMAN;ITA2_HUMAN;CEBPB_HUMAN;LIRA5_HUMAN;TRADD_HUMAN;TNFA_HUMAN;X3CL1_HUMAN;TLR9_HUMAN;IL18_HUMAN;IKBA_HUMAN"
"Cluster_1"	"GO"	"0022627"	"cytosolic small ribosomal subunit "	"8/1205"	"41/17829"	0.663900414937759	0.229962420775142	0.00977081824993398	1	2.88699524339642	"RS15A_HUMAN;RS26_HUMAN;RS12_HUMAN;RSSA_HUMAN;HBA_HUMAN;RS18_HUMAN;RS4Y1_HUMAN;RS16_HUMAN"
"Cluster_1"	"GO"	"0048525"	"negative regulation of viral process "	"3/1205"	"5/17829"	0.24896265560166	0.0280441976555051	0.0104357735644398	1	8.87751037344398	"TRFL_HUMAN;MBL2_HUMAN;ABC3F_HUMAN"
"Cluster_1"	"GO"	"0034765"	"regulation of ion transmembrane transport "	"15/1205"	"105/17829"	1.2448132780083	0.588928150765607	0.0112714397186187	1	2.11369294605809	"HCN4_HUMAN;KCNKC_HUMAN;KCJ11_HUMAN;KCNH4_HUMAN;KCNJ9_HUMAN;KCNK7_HUMAN;KCA10_HUMAN;KCNF1_HUMAN;KCNH3_HUMAN;KCNQ3_HUMAN;KCNK6_HUMAN;TPC1_HUMAN;HVCN1_HUMAN;KCNJ4_HUMAN;CLIC3_HUMAN"
"Cluster_1"	"GO"	"0030431"	"sleep "	"4/1205"	"11/17829"	0.33195020746888	0.0616972348421112	0.0114540488162	1	5.38030931723878	"S29A1_HUMAN;NMDE1_HUMAN;5HT2A_HUMAN;IL18_HUMAN"
